Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
4G,BSNL,Delhi,-97.2,6,Monthly Plan,30,58.041596707069054,1
4G,BSNL,Uttar Pradesh,-118.51,3,Monthly Plan,13,91.9739215541005,1
4G,BSNL,Kerala,-106.03,0,Monthly Plan,2,70.8377069669204,1
4G,BSNL,Rajasthan,-72.37,9,Yearly Plan,84,13.32907957420727,1
4G,BSNL,Uttar Pradesh,-119.47,0,3 Months Plan,29,95.59997534849592,0
4G,BSNL,Tamil Nadu,-86.91,0,3 Months Plan,57,38.8744669515872,0
4G,BSNL,Delhi,-93.95,0,3 Months Plan,112,50.80291308484591,0
4G,BSNL,Karnataka,-103.87,0,3 Months Plan,102,70.5063122185502,0
4G,BSNL,Telangana,-119.03,11,Monthly Plan,83,93.1061808864035,1
4G,BSNL,Punjab,-78.42,1,Monthly Plan,46,25.53312021006923,0
4G,BSNL,Delhi,-90.63,6,3 Months Plan,62,44.57874173683973,0
4G,BSNL,Madhya Pradesh,-109.77,1,Monthly Plan,26,77.38313006685307,0
4G,BSNL,Bihar,-93.42,2,3 Months Plan,18,50.701399242825296,0
4G,BSNL,Rajasthan,-102.85,8,3 Months Plan,101,66.70187303385619,0
4G,BSNL,Andhra Pradesh,-74.1,2,Monthly Plan,80,18.17892435744662,0
4G,BSNL,Punjab,-100.67,3,Yearly Plan,93,63.2709999165229,0
4G,BSNL,Rajasthan,-109.94,1,Yearly Plan,81,79.37747999250475,0
4G,BSNL,Bihar,-87.49,6,Monthly Plan,66,40.89632916406518,0
4G,BSNL,Maharashtra,-105.11,0,Yearly Plan,104,70.48559433443432,0
4G,BSNL,Punjab,-83.9,3,Yearly Plan,40,33.68307882382078,0
4G,BSNL,Karnataka,-87.36,11,3 Months Plan,59,40.1954427479732,0
4G,BSNL,Delhi,-71.49,7,Monthly Plan,46,13.343804937835412,0
4G,BSNL,Bihar,-100.55,7,Monthly Plan,21,61.912494823569794,1
4G,BSNL,Bihar,-75.89,0,Yearly Plan,105,19.348687967875367,0
4G,BSNL,Andhra Pradesh,-110.79,4,3 Months Plan,2,82.2490910973527,1
4G,BSNL,Delhi,-118.32,2,Monthly Plan,73,94.99081265726062,1
4G,BSNL,Maharashtra,-79.42,9,3 Months Plan,90,27.059047867354487,0
4G,BSNL,Gujarat,-113.49,4,Monthly Plan,1,85.40279973356297,1
4G,BSNL,Telangana,-73.26,1,Yearly Plan,52,15.339355199476396,0
4G,BSNL,Madhya Pradesh,-83.4,5,Monthly Plan,1,32.475460510153844,0
4G,BSNL,Kerala,-73.04,1,3 Months Plan,112,12.612178374569154,0
4G,BSNL,Kerala,-99.09,0,Monthly Plan,44,60.92274368895376,0
4G,BSNL,Uttar Pradesh,-91.18,7,Yearly Plan,92,48.37769178754575,0
4G,BSNL,Bihar,-89.17,0,Monthly Plan,69,44.687014773742575,0
4G,BSNL,Andhra Pradesh,-100.81,0,3 Months Plan,15,60.97473760079401,0
4G,BSNL,Karnataka,-73.0,6,3 Months Plan,117,15.589675674067845,0
4G,BSNL,Andhra Pradesh,-93.43,4,Yearly Plan,3,51.04794279036791,1
4G,BSNL,Rajasthan,-88.28,12,3 Months Plan,62,42.95765601619605,0
4G,BSNL,Kerala,-85.7,9,3 Months Plan,52,35.21578716172612,0
4G,BSNL,Madhya Pradesh,-98.09,6,Monthly Plan,38,59.71749641032756,1
4G,BSNL,Telangana,-84.75,1,3 Months Plan,44,33.54405255519753,0
4G,BSNL,Rajasthan,-78.7,14,Monthly Plan,47,27.665566972206808,0
4G,BSNL,Andhra Pradesh,-72.33,8,Yearly Plan,27,12.597759737352163,0
4G,BSNL,Bihar,-107.8,11,3 Months Plan,38,72.81729616404377,1
4G,BSNL,Telangana,-110.35,13,Monthly Plan,102,80.33050970621383,1
4G,BSNL,Delhi,-87.65,11,Monthly Plan,103,39.6319194784292,0
4G,BSNL,Karnataka,-115.77,8,3 Months Plan,99,89.63338534196595,1
4G,BSNL,Delhi,-118.58,0,3 Months Plan,12,93.34968256889628,0
4G,BSNL,Rajasthan,-71.09,0,Monthly Plan,66,12.442577463459598,0
4G,BSNL,Maharashtra,-112.15,1,3 Months Plan,40,81.98127093880018,0
4G,BSNL,Maharashtra,-79.58,11,3 Months Plan,68,23.36038618976142,0
4G,BSNL,Gujarat,-110.86,11,Monthly Plan,106,78.83501178009821,1
4G,BSNL,Rajasthan,-85.4,5,Yearly Plan,111,33.92499268988494,0
4G,BSNL,Tamil Nadu,-84.58,3,3 Months Plan,54,36.89899604413832,0
4G,BSNL,Maharashtra,-101.11,6,3 Months Plan,24,62.65803626526184,0
4G,BSNL,Bihar,-110.83,1,Monthly Plan,31,79.36175624731449,0
4G,BSNL,Andhra Pradesh,-84.43,0,Yearly Plan,55,32.60047896074873,0
4G,BSNL,Madhya Pradesh,-72.17,0,Monthly Plan,78,12.936967795480037,0
4G,BSNL,Rajasthan,-84.94,0,3 Months Plan,72,38.523670048714806,0
4G,BSNL,Karnataka,-105.56,1,Monthly Plan,12,71.30655503905982,1
4G,BSNL,Kerala,-103.88,6,Monthly Plan,58,68.01795787658689,1
4G,BSNL,Kerala,-96.82,11,3 Months Plan,55,57.27691088121968,1
4G,BSNL,West Bengal,-90.71,8,3 Months Plan,54,44.08827026409756,0
4G,BSNL,West Bengal,-103.33,9,Yearly Plan,74,69.78778128422,1
4G,BSNL,Tamil Nadu,-79.35,0,3 Months Plan,79,24.14418750760837,0
4G,BSNL,Telangana,-102.83,4,Yearly Plan,69,66.31758440163526,0
4G,BSNL,Gujarat,-116.39,11,3 Months Plan,106,90.02145157935566,1
4G,BSNL,Tamil Nadu,-102.69,1,Yearly Plan,69,66.29238437424686,0
4G,BSNL,Punjab,-118.61,3,Monthly Plan,59,94.97388191080157,1
4G,BSNL,Kerala,-119.19,0,Monthly Plan,108,96.09537905089546,0
4G,BSNL,Delhi,-97.43,10,Yearly Plan,84,58.214706280125725,1
4G,BSNL,Punjab,-112.23,3,Monthly Plan,9,80.1607219424289,1
4G,BSNL,Kerala,-85.42,0,Yearly Plan,116,35.90494506283636,0
4G,BSNL,Delhi,-76.8,7,Monthly Plan,53,22.360401232494624,0
4G,BSNL,West Bengal,-108.86,8,Monthly Plan,71,78.3397774499421,0
4G,BSNL,Delhi,-108.07,11,Monthly Plan,48,76.30319983963821,1
4G,BSNL,Telangana,-92.04,0,3 Months Plan,118,47.35686193339269,0
4G,BSNL,Punjab,-71.89,2,Yearly Plan,36,13.02794053829824,0
4G,BSNL,Gujarat,-85.48,3,Monthly Plan,14,37.15192891922662,0
4G,BSNL,Punjab,-110.2,5,3 Months Plan,84,80.61587669102734,0
4G,BSNL,Rajasthan,-91.25,1,Yearly Plan,109,45.11428426811281,0
4G,BSNL,Uttar Pradesh,-116.85,7,Yearly Plan,60,90.47502482957717,1
4G,BSNL,Andhra Pradesh,-102.64,9,3 Months Plan,65,66.31580522018034,0
4G,BSNL,Karnataka,-114.45,14,Yearly Plan,65,86.86769847536307,1
4G,BSNL,Tamil Nadu,-79.07,13,3 Months Plan,96,25.24036546387308,0
4G,BSNL,Delhi,-111.34,10,Monthly Plan,62,79.76970485219238,1
4G,BSNL,Gujarat,-105.18,10,Yearly Plan,52,70.7932535250126,1
4G,BSNL,Telangana,-80.45,3,3 Months Plan,25,26.20998978613119,0
4G,BSNL,Andhra Pradesh,-83.12,10,3 Months Plan,69,29.943259331944528,0
4G,BSNL,West Bengal,-75.74,1,Yearly Plan,5,20.091631052378645,0
4G,BSNL,Andhra Pradesh,-97.55,11,Monthly Plan,86,57.59188623128502,1
4G,BSNL,Maharashtra,-81.99,4,Monthly Plan,21,32.33555153369572,0
4G,BSNL,Gujarat,-98.09,11,Monthly Plan,49,57.0662131464704,1
4G,BSNL,Rajasthan,-98.61,2,3 Months Plan,83,57.32244457853244,0
4G,BSNL,Gujarat,-109.43,3,Yearly Plan,57,78.03813401660055,0
4G,BSNL,Tamil Nadu,-100.3,0,3 Months Plan,72,61.23490597111788,0
4G,BSNL,Uttar Pradesh,-115.33,7,3 Months Plan,15,88.29457583103822,1
4G,BSNL,Delhi,-98.57,9,3 Months Plan,59,57.2241530798826,1
4G,BSNL,Kerala,-80.07,6,3 Months Plan,93,27.749619376691403,0
4G,BSNL,Uttar Pradesh,-119.35,2,3 Months Plan,11,94.3893965672031,1
4G,BSNL,Maharashtra,-98.11,5,Monthly Plan,119,60.25618010634174,0
4G,BSNL,Gujarat,-112.31,1,Monthly Plan,2,80.81015100694077,1
4G,BSNL,Maharashtra,-84.69,0,3 Months Plan,41,33.709813712925886,0
4G,BSNL,Uttar Pradesh,-109.24,11,Monthly Plan,1,78.13785153047903,1
4G,BSNL,Rajasthan,-79.06,9,Monthly Plan,74,25.452711690444136,0
4G,BSNL,Maharashtra,-118.75,10,3 Months Plan,88,94.33140964102832,1
4G,BSNL,West Bengal,-84.09,6,3 Months Plan,52,33.80861720682047,0
4G,BSNL,Kerala,-117.11,4,Yearly Plan,63,90.99547417904884,1
4G,BSNL,Gujarat,-88.14,13,3 Months Plan,116,38.97216933580855,0
4G,BSNL,Telangana,-118.93,10,Yearly Plan,15,92.57267547959394,1
4G,BSNL,Rajasthan,-115.15,8,Monthly Plan,73,87.73963700788025,1
4G,BSNL,West Bengal,-95.59,12,Monthly Plan,85,54.94262899867407,0
4G,BSNL,Uttar Pradesh,-116.15,0,3 Months Plan,108,88.45474852460202,0
4G,BSNL,Uttar Pradesh,-115.59,1,Yearly Plan,5,90.99720013241851,1
4G,BSNL,Madhya Pradesh,-75.85,12,Monthly Plan,17,19.633321797046904,0
4G,BSNL,Punjab,-101.99,13,3 Months Plan,86,66.9290069082696,1
4G,BSNL,Karnataka,-86.98,8,Yearly Plan,109,39.75699518394109,0
4G,BSNL,Punjab,-114.28,10,Monthly Plan,50,88.37835739724005,1
4G,BSNL,Bihar,-71.19,13,Monthly Plan,103,13.723030889119306,0
4G,BSNL,Kerala,-101.65,2,Yearly Plan,59,65.80764088141107,0
4G,BSNL,Tamil Nadu,-105.14,4,3 Months Plan,116,72.73729459179641,0
4G,BSNL,Andhra Pradesh,-92.32,12,Yearly Plan,18,50.15479771681,0
4G,BSNL,Madhya Pradesh,-70.19,0,3 Months Plan,23,9.692233931582448,0
4G,BSNL,West Bengal,-117.93,11,Monthly Plan,38,92.88318629999937,1
4G,BSNL,Gujarat,-71.7,6,Yearly Plan,23,15.677140381754926,0
4G,BSNL,West Bengal,-99.92,8,Monthly Plan,119,60.16030619411201,1
4G,BSNL,Punjab,-94.34,0,Yearly Plan,36,50.9804509117287,0
4G,BSNL,Rajasthan,-106.74,2,3 Months Plan,55,71.96909975799761,1
4G,BSNL,West Bengal,-81.76,8,Monthly Plan,44,27.66442338991189,0
4G,BSNL,Kerala,-96.46,0,Monthly Plan,42,55.02503848056739,0
4G,BSNL,Gujarat,-79.07,13,Yearly Plan,85,22.589653304734853,0
4G,BSNL,Maharashtra,-106.35,13,Monthly Plan,75,72.76603886427995,1
4G,BSNL,Maharashtra,-94.84,0,Yearly Plan,119,51.84185306880319,0
4G,BSNL,Andhra Pradesh,-83.7,8,Monthly Plan,22,32.73722920326196,0
4G,BSNL,Delhi,-98.97,2,Monthly Plan,9,59.791595475989645,0
4G,BSNL,Punjab,-84.57,4,Yearly Plan,49,35.74179950588482,0
4G,BSNL,Delhi,-76.66,7,3 Months Plan,26,22.21962977873994,0
4G,BSNL,Punjab,-79.8,1,Monthly Plan,84,27.05370944782933,0
4G,BSNL,Bihar,-79.73,9,Yearly Plan,29,26.4063083802858,0
4G,BSNL,Kerala,-92.99,4,Monthly Plan,77,48.38931843231612,0
4G,BSNL,Telangana,-117.22,4,Yearly Plan,40,91.31961093279716,1
4G,BSNL,West Bengal,-107.13,0,Yearly Plan,82,73.12656347250487,0
4G,BSNL,Kerala,-86.86,8,Yearly Plan,20,36.13046817800941,0
4G,BSNL,Gujarat,-112.37,13,Yearly Plan,73,82.6330462629465,1
4G,BSNL,Telangana,-76.55,0,Yearly Plan,74,20.74588612509612,0
4G,BSNL,Andhra Pradesh,-87.15,5,Yearly Plan,8,40.538705877351525,0
4G,BSNL,Delhi,-78.0,0,3 Months Plan,64,25.80697687621959,0
4G,BSNL,Delhi,-70.98,5,Monthly Plan,3,11.805564256723905,0
4G,BSNL,Kerala,-91.8,3,Monthly Plan,43,46.64789250677669,0
4G,BSNL,Karnataka,-81.54,0,Monthly Plan,99,29.30725496012121,0
4G,BSNL,Andhra Pradesh,-85.81,11,3 Months Plan,3,35.68554416046362,1
4G,BSNL,Karnataka,-111.81,8,Yearly Plan,67,82.59968912122474,1
4G,BSNL,Karnataka,-77.7,14,Monthly Plan,61,24.73309115205945,0
4G,BSNL,Telangana,-95.52,0,Yearly Plan,99,53.303166505009095,0
4G,BSNL,West Bengal,-84.05,0,3 Months Plan,6,32.807640605280206,0
4G,BSNL,Tamil Nadu,-107.6,4,Monthly Plan,42,75.78593125221518,0
4G,BSNL,Maharashtra,-79.72,0,3 Months Plan,109,25.37353765363745,0
4G,BSNL,Rajasthan,-96.63,14,Yearly Plan,21,56.78502451038455,0
4G,BSNL,Delhi,-79.11,0,Yearly Plan,21,26.62164153608489,0
4G,BSNL,Bihar,-100.41,14,Monthly Plan,101,61.2031452996326,1
4G,BSNL,Delhi,-118.0,0,Monthly Plan,57,92.98076798867008,1
4G,BSNL,Kerala,-105.83,6,Yearly Plan,105,72.67578361146099,1
4G,BSNL,Rajasthan,-111.21,9,Yearly Plan,53,79.72596593199619,1
4G,BSNL,Telangana,-91.2,8,Yearly Plan,1,46.83287620803768,0
4G,BSNL,Gujarat,-112.66,12,Yearly Plan,93,83.97667739299658,1
4G,BSNL,Maharashtra,-97.73,0,Yearly Plan,58,59.52197611785389,0
4G,BSNL,Kerala,-81.6,8,Monthly Plan,57,31.24524999176188,1
4G,BSNL,Andhra Pradesh,-84.55,1,Monthly Plan,76,35.156726179231114,0
4G,BSNL,Madhya Pradesh,-115.68,8,Monthly Plan,54,88.29071784926538,1
4G,BSNL,Delhi,-101.0,4,Yearly Plan,59,62.38778254586983,1
4G,BSNL,Telangana,-114.58,0,Yearly Plan,3,83.57135754970516,0
4G,BSNL,Punjab,-114.67,11,Yearly Plan,37,88.18075510380723,1
4G,BSNL,Madhya Pradesh,-73.2,13,3 Months Plan,39,15.194301861734605,0
4G,BSNL,Kerala,-114.68,0,Yearly Plan,90,87.22852827584168,0
4G,BSNL,Karnataka,-106.35,13,3 Months Plan,47,72.31163969365613,1
4G,BSNL,Maharashtra,-94.83,0,3 Months Plan,39,54.025148456662734,0
4G,BSNL,Bihar,-81.71,9,Monthly Plan,98,32.218542631049075,1
4G,BSNL,Andhra Pradesh,-84.34,14,3 Months Plan,62,36.46704366584689,0
4G,BSNL,Rajasthan,-79.03,3,Yearly Plan,23,27.241123374799457,0
4G,BSNL,Maharashtra,-102.97,9,3 Months Plan,26,67.08874270064139,1
4G,BSNL,Gujarat,-79.33,10,Yearly Plan,20,26.20605044032478,1
4G,BSNL,Karnataka,-92.19,0,3 Months Plan,31,46.07032923562836,0
4G,BSNL,Bihar,-79.54,6,3 Months Plan,2,26.967469919538644,0
4G,BSNL,Uttar Pradesh,-116.87,1,3 Months Plan,29,91.47703359887068,1
4G,BSNL,Delhi,-95.03,0,Monthly Plan,112,55.442851741974174,0
4G,BSNL,Maharashtra,-104.67,7,Monthly Plan,54,67.39480473448177,0
4G,BSNL,Telangana,-98.82,9,3 Months Plan,65,58.6651374201131,0
4G,BSNL,Maharashtra,-86.19,3,Monthly Plan,50,37.90157308038213,0
4G,BSNL,Telangana,-75.96,6,Yearly Plan,24,22.35461025109856,0
4G,BSNL,Bihar,-70.02,0,Yearly Plan,41,8.50489295023436,0
4G,BSNL,Bihar,-92.7,2,3 Months Plan,64,48.65966502810342,0
4G,BSNL,Bihar,-105.6,13,Yearly Plan,30,70.0769602734426,1
4G,BSNL,Uttar Pradesh,-90.87,0,Monthly Plan,11,43.91828315413281,0
4G,BSNL,Bihar,-108.69,6,Yearly Plan,14,76.8285178229987,1
4G,BSNL,Madhya Pradesh,-115.65,0,Monthly Plan,85,87.81366668284977,0
4G,BSNL,West Bengal,-99.68,2,Monthly Plan,40,61.47823746656016,0
4G,BSNL,Bihar,-111.23,9,Monthly Plan,21,81.70560002966349,1
4G,BSNL,Kerala,-102.44,0,Monthly Plan,69,63.75710581749375,0
4G,BSNL,Andhra Pradesh,-117.21,12,Monthly Plan,55,90.57555684535126,1
4G,BSNL,Maharashtra,-99.8,12,Yearly Plan,73,60.38325293919657,1
4G,BSNL,West Bengal,-90.19,12,Yearly Plan,18,46.02982235839704,0
4G,BSNL,Andhra Pradesh,-92.35,10,Yearly Plan,17,50.288184430839024,1
4G,BSNL,Kerala,-101.16,0,Monthly Plan,26,61.07660428804322,0
4G,BSNL,Rajasthan,-118.09,9,3 Months Plan,94,90.70684857250856,1
4G,BSNL,Delhi,-108.99,14,3 Months Plan,49,78.38850550298505,1
4G,BSNL,West Bengal,-96.27,2,Yearly Plan,10,57.39936245324044,0
4G,BSNL,Bihar,-89.42,6,3 Months Plan,96,42.08773040892512,0
4G,BSNL,Gujarat,-85.15,10,3 Months Plan,57,38.493080970340586,1
4G,BSNL,Karnataka,-110.75,4,Yearly Plan,36,78.53605453841732,1
4G,BSNL,Delhi,-79.09,0,Monthly Plan,41,26.90895087527502,0
4G,BSNL,Punjab,-70.32,1,Yearly Plan,41,11.368610307219004,0
4G,BSNL,Andhra Pradesh,-105.5,5,3 Months Plan,68,71.80045865923103,0
4G,BSNL,Uttar Pradesh,-89.28,12,Monthly Plan,97,44.169316291498326,1
4G,BSNL,Gujarat,-71.93,6,Yearly Plan,15,11.814593251604284,0
4G,BSNL,Rajasthan,-96.31,6,Yearly Plan,31,56.43597726757563,0
4G,BSNL,Delhi,-78.49,7,3 Months Plan,97,25.767580802042005,0
4G,BSNL,Tamil Nadu,-97.98,0,Monthly Plan,106,56.975864711508606,0
4G,BSNL,Maharashtra,-119.82,2,Yearly Plan,29,96.700317900239,1
4G,BSNL,Karnataka,-116.87,4,Yearly Plan,36,89.96612201665577,1
4G,BSNL,Kerala,-83.35,9,3 Months Plan,34,35.250311260858666,1
4G,BSNL,West Bengal,-88.26,3,Monthly Plan,56,41.716977127895255,0
4G,BSNL,Punjab,-74.73,6,3 Months Plan,16,17.967462636072,0
4G,BSNL,Punjab,-75.46,0,Monthly Plan,38,17.90315873252675,0
4G,BSNL,West Bengal,-102.69,0,Monthly Plan,95,67.11382173803663,0
4G,BSNL,Delhi,-119.0,0,Yearly Plan,42,94.72539502477944,0
4G,BSNL,Delhi,-75.81,4,3 Months Plan,49,18.45021052405247,0
4G,BSNL,Karnataka,-117.93,12,Yearly Plan,84,94.89913316511806,1
4G,BSNL,Karnataka,-79.58,0,3 Months Plan,36,26.194130331532904,0
4G,BSNL,West Bengal,-112.47,0,Monthly Plan,30,80.97204046268189,0
4G,BSNL,Karnataka,-84.63,10,3 Months Plan,69,34.23756356825467,1
4G,BSNL,Tamil Nadu,-108.46,12,Monthly Plan,27,74.75023451648005,1
4G,BSNL,Karnataka,-73.71,8,Monthly Plan,26,17.651899904387065,0
4G,BSNL,Punjab,-81.39,3,Yearly Plan,26,28.89067596745304,0
4G,BSNL,Uttar Pradesh,-118.08,4,Yearly Plan,21,92.4191682805489,1
4G,BSNL,Madhya Pradesh,-83.89,0,Yearly Plan,59,32.824772148789435,0
4G,BSNL,Bihar,-112.45,7,Yearly Plan,9,82.1155601318064,1
4G,BSNL,Kerala,-85.65,2,3 Months Plan,44,37.12478269901063,0
4G,BSNL,Karnataka,-71.05,9,Monthly Plan,89,11.108793817913586,0
4G,BSNL,Gujarat,-89.29,4,3 Months Plan,77,44.77802317451001,0
4G,BSNL,Maharashtra,-112.44,0,3 Months Plan,2,82.98377480841232,1
4G,BSNL,Bihar,-98.78,5,Yearly Plan,37,59.03027531489193,1
4G,BSNL,Maharashtra,-72.87,0,Yearly Plan,37,14.385841252643791,0
4G,BSNL,Punjab,-85.14,1,3 Months Plan,78,36.51171131074949,0
4G,BSNL,Karnataka,-80.54,9,Monthly Plan,12,29.650445236470595,0
4G,BSNL,Tamil Nadu,-90.05,8,3 Months Plan,84,46.77237447440604,0
4G,BSNL,Telangana,-74.3,15,Monthly Plan,28,15.273424229494598,0
4G,BSNL,Uttar Pradesh,-83.23,0,Yearly Plan,107,34.78658100778288,0
4G,BSNL,Kerala,-73.0,3,Yearly Plan,105,14.947624332400578,0
4G,BSNL,Madhya Pradesh,-118.06,11,3 Months Plan,37,94.63141892595377,1
4G,BSNL,Karnataka,-71.08,9,Yearly Plan,21,12.06137676183826,0
4G,BSNL,Tamil Nadu,-115.51,0,Monthly Plan,110,89.30998552619506,0
4G,BSNL,Delhi,-75.18,9,Monthly Plan,80,20.935239075455154,1
4G,BSNL,Madhya Pradesh,-110.29,5,Monthly Plan,56,77.19309520970121,1
4G,BSNL,Maharashtra,-93.48,0,Yearly Plan,86,49.85327195456514,0
4G,BSNL,Delhi,-109.03,10,3 Months Plan,68,77.69797350784162,1
4G,BSNL,Gujarat,-72.78,2,Monthly Plan,94,15.87008866187643,0
4G,BSNL,Telangana,-109.49,0,Monthly Plan,39,77.40937401035531,0
4G,BSNL,Gujarat,-84.66,13,Yearly Plan,87,35.85006104619565,0
4G,BSNL,Telangana,-76.39,0,Monthly Plan,50,23.201272192902227,0
4G,BSNL,Punjab,-83.11,10,Monthly Plan,65,33.66363457721427,0
4G,BSNL,Rajasthan,-78.7,2,Yearly Plan,53,24.836629043126244,0
4G,BSNL,Maharashtra,-71.35,13,Monthly Plan,44,13.27447160038865,0
4G,BSNL,Punjab,-83.16,1,Yearly Plan,43,33.09163238347475,0
4G,BSNL,Madhya Pradesh,-79.33,3,Yearly Plan,86,25.88341491957254,0
4G,BSNL,Rajasthan,-111.74,9,Yearly Plan,93,81.72436531047198,1
4G,BSNL,Gujarat,-110.46,12,Yearly Plan,79,78.22892324907666,1
4G,BSNL,Madhya Pradesh,-71.71,8,3 Months Plan,91,13.26292671572621,0
4G,BSNL,Uttar Pradesh,-93.33,12,Yearly Plan,28,51.73660111682352,0
4G,BSNL,Rajasthan,-115.3,9,3 Months Plan,56,87.24568363816032,1
4G,BSNL,Karnataka,-86.05,3,Yearly Plan,47,38.66307368573731,0
4G,BSNL,Punjab,-115.91,1,Yearly Plan,71,88.98321487710356,1
4G,BSNL,Punjab,-117.97,10,3 Months Plan,65,90.81455849467362,1
4G,BSNL,Bihar,-91.46,2,3 Months Plan,19,47.08536528162304,0
4G,BSNL,Tamil Nadu,-98.45,11,Monthly Plan,62,57.06595256097909,1
4G,BSNL,Punjab,-115.52,11,Yearly Plan,61,88.99516228396244,1
4G,BSNL,West Bengal,-102.9,6,Monthly Plan,24,64.00680543179405,0
4G,BSNL,Madhya Pradesh,-100.31,2,Yearly Plan,19,64.85417917723727,0
4G,BSNL,Bihar,-83.79,11,Monthly Plan,56,33.145880814666306,0
4G,BSNL,Tamil Nadu,-105.43,11,Yearly Plan,97,69.59128391421608,1
4G,BSNL,Punjab,-118.23,1,Yearly Plan,17,93.2595737061758,1
4G,BSNL,Madhya Pradesh,-92.82,9,Monthly Plan,22,50.98979675932511,1
4G,BSNL,Karnataka,-118.22,5,Yearly Plan,105,92.47476450790263,1
4G,BSNL,Andhra Pradesh,-112.31,9,3 Months Plan,101,81.57276512653989,1
4G,BSNL,Uttar Pradesh,-105.25,8,Monthly Plan,26,71.11443505319812,1
4G,BSNL,Kerala,-108.16,0,Yearly Plan,5,78.10232161772743,0
4G,BSNL,West Bengal,-100.52,0,Yearly Plan,98,64.44101834599387,0
4G,BSNL,West Bengal,-88.43,1,3 Months Plan,77,42.35771496209443,0
4G,BSNL,Rajasthan,-86.42,10,3 Months Plan,51,37.67653232619706,0
4G,BSNL,Andhra Pradesh,-76.34,12,Monthly Plan,34,21.64815093161152,0
4G,BSNL,West Bengal,-101.4,7,3 Months Plan,21,66.2931522462813,1
4G,BSNL,Delhi,-92.68,1,Monthly Plan,98,51.82556003662111,0
4G,BSNL,Rajasthan,-109.4,4,3 Months Plan,74,78.00835631085936,1
4G,BSNL,Rajasthan,-103.71,8,3 Months Plan,9,68.06209935633814,1
4G,BSNL,Rajasthan,-71.53,0,Monthly Plan,4,13.171393886101216,0
4G,BSNL,Telangana,-74.19,7,Monthly Plan,13,19.247187128663708,0
4G,BSNL,Rajasthan,-104.26,11,3 Months Plan,107,70.51720166610264,1
4G,BSNL,Madhya Pradesh,-103.65,9,Monthly Plan,6,69.428252377833,1
4G,BSNL,West Bengal,-104.41,5,Yearly Plan,120,67.39035627608068,1
4G,BSNL,Gujarat,-104.11,0,Yearly Plan,34,69.32559040696287,0
4G,BSNL,Kerala,-98.94,12,Monthly Plan,58,59.751122709874274,1
4G,BSNL,Telangana,-101.56,0,Yearly Plan,3,62.38702753483839,1
4G,BSNL,Delhi,-71.09,13,Monthly Plan,45,12.925488679153046,0
4G,BSNL,Delhi,-106.68,8,Yearly Plan,44,71.64590215909502,0
4G,BSNL,Maharashtra,-79.18,4,Monthly Plan,117,24.48770931372178,0
4G,BSNL,West Bengal,-109.74,9,Yearly Plan,114,78.24626993105122,1
4G,BSNL,Andhra Pradesh,-96.04,14,Yearly Plan,1,55.269380108062805,0
4G,BSNL,Tamil Nadu,-105.16,1,Yearly Plan,92,71.08257611997658,0
4G,BSNL,Maharashtra,-76.24,4,3 Months Plan,56,20.08526166939476,0
4G,BSNL,Madhya Pradesh,-75.7,0,Yearly Plan,65,22.29527382958401,0
4G,BSNL,Tamil Nadu,-74.11,9,Yearly Plan,34,17.98596538528743,0
4G,BSNL,Rajasthan,-73.56,11,Monthly Plan,15,16.23160255158601,0
4G,BSNL,Madhya Pradesh,-98.47,9,Yearly Plan,97,60.34058164942605,1
4G,BSNL,Punjab,-84.28,9,3 Months Plan,27,34.99355483305111,1
4G,BSNL,Uttar Pradesh,-90.12,0,Yearly Plan,63,44.83557584823926,0
4G,BSNL,Bihar,-89.35,6,Monthly Plan,52,46.022744190632274,0
4G,BSNL,Maharashtra,-97.36,14,3 Months Plan,62,55.45812761775556,1
4G,BSNL,Gujarat,-96.39,9,Yearly Plan,21,57.69369285550879,0
4G,BSNL,Delhi,-70.77,11,Yearly Plan,8,12.508295262279944,0
4G,BSNL,Madhya Pradesh,-96.4,4,Yearly Plan,46,55.51873438432959,1
4G,BSNL,Madhya Pradesh,-90.23,7,3 Months Plan,95,43.320777744927575,0
4G,BSNL,Madhya Pradesh,-109.33,0,3 Months Plan,37,77.55673098236579,1
4G,BSNL,Telangana,-116.83,5,Yearly Plan,24,88.59008959206743,1
4G,BSNL,West Bengal,-86.77,9,Monthly Plan,42,37.52161262190539,1
4G,BSNL,Karnataka,-111.7,14,Monthly Plan,85,82.19776945433092,1
4G,BSNL,Telangana,-117.42,9,Yearly Plan,72,91.7947693078942,1
4G,BSNL,West Bengal,-83.24,13,3 Months Plan,34,34.712176843459545,0
4G,BSNL,Gujarat,-83.72,2,3 Months Plan,52,36.1555440868255,0
4G,BSNL,Rajasthan,-111.44,7,Yearly Plan,107,80.28315227359705,0
4G,BSNL,Gujarat,-86.03,14,Yearly Plan,77,39.216259286666585,0
4G,BSNL,Maharashtra,-101.02,1,3 Months Plan,65,64.77809550270838,0
4G,BSNL,Kerala,-97.39,5,Monthly Plan,45,55.9773760793079,1
4G,BSNL,Bihar,-102.1,1,3 Months Plan,87,66.72129923155248,0
4G,BSNL,Tamil Nadu,-87.13,1,Yearly Plan,69,40.58264446263814,0
4G,BSNL,Punjab,-91.99,12,3 Months Plan,101,50.245237423452906,1
