Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
5G,Vi,Gujarat,-107.56,7,3 Months Plan,115,74.18837064258473,0
4G,Vi,Uttar Pradesh,-100.07,12,Yearly Plan,104,62.13088799275802,1
4G,Vi,Telangana,-84.84,13,Yearly Plan,80,36.66360947494073,0
4G,Vi,Uttar Pradesh,-94.98,10,3 Months Plan,69,51.96558863230464,0
4G,Vi,Maharashtra,-99.26,9,3 Months Plan,11,61.58372595106515,1
5G,Vi,Gujarat,-117.78,0,Monthly Plan,76,91.503408732585,1
4G,Vi,West Bengal,-117.65,1,Yearly Plan,108,94.2283261472121,1
5G,Vi,Rajasthan,-115.71,1,3 Months Plan,41,90.6359934519214,1
5G,Vi,Tamil Nadu,-98.68,2,3 Months Plan,85,59.869466726102985,0
5G,Vi,West Bengal,-109.18,0,3 Months Plan,90,77.54853673119612,0
5G,Vi,Madhya Pradesh,-73.64,6,Monthly Plan,90,10.179485985572091,0
4G,Vi,Bihar,-87.68,9,Monthly Plan,88,39.90833596075261,0
5G,Vi,Bihar,-117.03,10,Yearly Plan,74,90.83048559003504,1
5G,Vi,West Bengal,-112.48,4,Monthly Plan,24,84.10356931395764,1
4G,Vi,Kerala,-118.33,0,Yearly Plan,116,94.933522748735,1
5G,Vi,West Bengal,-116.67,5,Yearly Plan,97,91.4844771955829,1
4G,Vi,Tamil Nadu,-75.21,0,Yearly Plan,86,16.222418132545403,0
5G,Vi,Tamil Nadu,-73.67,0,Yearly Plan,16,12.64478011783246,0
4G,Vi,Delhi,-79.77,9,3 Months Plan,77,23.986748727274005,0
4G,Vi,Kerala,-80.84,10,Yearly Plan,103,28.50780874952854,0
4G,Vi,Madhya Pradesh,-84.45,11,3 Months Plan,20,33.36861916004491,0
4G,Vi,Maharashtra,-119.15,3,Monthly Plan,20,95.3371351198241,0
5G,Vi,Bihar,-89.87,3,3 Months Plan,28,42.1828501213728,0
5G,Vi,Bihar,-82.48,13,3 Months Plan,81,27.646954132602048,0
5G,Vi,Maharashtra,-77.55,0,3 Months Plan,43,20.155604470085585,0
5G,Vi,Uttar Pradesh,-94.3,9,3 Months Plan,84,48.990612582673805,1
4G,Vi,Punjab,-95.19,2,Monthly Plan,10,51.34976866232817,1
5G,Vi,West Bengal,-84.16,6,Monthly Plan,16,30.470240666535776,0
5G,Vi,Bihar,-109.33,3,Yearly Plan,11,76.7715060882442,0
5G,Vi,West Bengal,-81.9,9,3 Months Plan,81,27.490926261286106,0
5G,Vi,Tamil Nadu,-108.45,5,3 Months Plan,44,75.42779644861623,1
4G,Vi,West Bengal,-115.51,0,3 Months Plan,117,88.6285939827783,0
5G,Vi,Maharashtra,-91.81,6,Yearly Plan,107,43.81702719085484,1
4G,Vi,West Bengal,-87.52,1,Monthly Plan,6,41.12747802612336,0
4G,Vi,Punjab,-110.95,5,Monthly Plan,71,81.01215999942349,0
4G,Vi,Madhya Pradesh,-80.68,11,Yearly Plan,5,29.67844916945104,0
5G,Vi,Telangana,-101.97,6,Monthly Plan,42,64.94483356426377,1
5G,Vi,Telangana,-88.97,0,Yearly Plan,41,38.538886338546575,0
4G,Vi,Telangana,-76.64,8,Monthly Plan,18,19.4437620861388,0
4G,Vi,Tamil Nadu,-98.41,8,Yearly Plan,107,58.47690700231972,1
4G,Vi,Maharashtra,-85.83,7,3 Months Plan,67,35.58070470498342,0
4G,Vi,Delhi,-115.72,13,Yearly Plan,6,91.78832720710167,1
5G,Vi,Karnataka,-84.41,5,Yearly Plan,110,32.10362851249167,0
4G,Vi,Karnataka,-80.79,5,Yearly Plan,66,27.39465325744035,0
5G,Vi,Madhya Pradesh,-112.06,12,3 Months Plan,67,79.0027209522034,1
5G,Vi,Rajasthan,-117.18,0,Yearly Plan,68,91.1819370800523,0
4G,Vi,Tamil Nadu,-76.33,0,Monthly Plan,108,22.30603901967442,0
5G,Vi,Bihar,-110.31,9,Monthly Plan,4,77.07629718662399,1
4G,Vi,Uttar Pradesh,-87.66,1,3 Months Plan,21,42.656742504145214,0
5G,Vi,Maharashtra,-102.63,5,3 Months Plan,108,65.56613555413352,1
4G,Vi,Tamil Nadu,-71.87,1,3 Months Plan,34,13.257853867099683,0
4G,Vi,Maharashtra,-81.57,9,Yearly Plan,26,28.57840605363214,0
4G,Vi,Uttar Pradesh,-110.21,3,Monthly Plan,35,79.6526024215874,0
4G,Vi,Rajasthan,-74.25,10,3 Months Plan,21,16.96959833683855,0
5G,Vi,Delhi,-105.83,0,Yearly Plan,92,68.16463802131716,0
5G,Vi,West Bengal,-74.96,9,Yearly Plan,21,13.408714322169487,1
5G,Vi,Punjab,-88.94,2,Monthly Plan,81,38.25657740199494,0
4G,Vi,Delhi,-116.83,2,Yearly Plan,14,89.90245573329707,1
5G,Vi,Bihar,-103.25,0,Yearly Plan,5,62.68587202505953,0
5G,Vi,Tamil Nadu,-93.31,10,Monthly Plan,66,45.24349559737845,0
4G,Vi,Telangana,-86.57,3,Yearly Plan,81,40.39667405616219,0
5G,Vi,Punjab,-70.32,0,Monthly Plan,44,5.196652399477065,0
5G,Vi,Bihar,-102.73,0,3 Months Plan,31,62.75305668847644,0
4G,Vi,Bihar,-77.37,10,Yearly Plan,24,23.755889176156515,1
4G,Vi,Madhya Pradesh,-94.07,3,3 Months Plan,23,50.62390670713235,0
4G,Vi,Andhra Pradesh,-81.0,0,Yearly Plan,29,28.17726467817908,0
4G,Vi,Bihar,-116.56,6,Yearly Plan,61,91.92740075172712,1
5G,Vi,Karnataka,-82.26,13,Monthly Plan,15,25.093894879282395,0
4G,Vi,West Bengal,-87.36,6,3 Months Plan,59,38.62372094765546,1
4G,Vi,Uttar Pradesh,-104.7,8,Yearly Plan,41,68.23720067984111,1
5G,Vi,Gujarat,-97.79,0,Monthly Plan,120,55.446355527921895,0
4G,Vi,Telangana,-70.54,5,Monthly Plan,69,9.907550746869552,0
5G,Vi,Maharashtra,-88.44,0,Yearly Plan,101,38.31830117978368,0
5G,Vi,Maharashtra,-75.68,0,Yearly Plan,55,14.787299896120444,0
4G,Vi,Andhra Pradesh,-115.46,3,Monthly Plan,78,88.33037089439941,0
5G,Vi,Uttar Pradesh,-103.55,15,Yearly Plan,119,67.4949016303379,1
5G,Vi,Madhya Pradesh,-82.2,5,3 Months Plan,48,25.93123495090084,0
4G,Vi,Rajasthan,-85.08,2,Yearly Plan,91,35.489247664409895,0
4G,Vi,Uttar Pradesh,-95.91,0,3 Months Plan,98,53.45534640863194,0
4G,Vi,Andhra Pradesh,-107.6,8,Yearly Plan,19,72.95424762039681,1
4G,Vi,Andhra Pradesh,-86.21,0,Yearly Plan,18,38.84576297185882,0
4G,Vi,Bihar,-75.87,5,Yearly Plan,99,18.28556127442059,0
5G,Vi,Delhi,-79.83,0,Yearly Plan,76,21.370972507958573,0
4G,Vi,Delhi,-82.54,1,Monthly Plan,98,32.86018535192889,0
4G,Vi,Karnataka,-111.22,12,3 Months Plan,87,79.76389038969988,1
5G,Vi,Karnataka,-94.07,5,3 Months Plan,43,49.015260532844266,0
5G,Vi,Gujarat,-84.39,0,Monthly Plan,109,31.515751709933216,0
5G,Vi,Madhya Pradesh,-79.57,10,3 Months Plan,85,21.175395887736425,0
4G,Vi,Kerala,-94.67,6,Monthly Plan,2,51.076653666192016,0
4G,Vi,Madhya Pradesh,-119.81,9,Yearly Plan,67,96.5675841269166,1
4G,Vi,Karnataka,-114.55,2,Monthly Plan,103,87.25681566679395,1
4G,Vi,Andhra Pradesh,-83.88,13,3 Months Plan,31,32.22064360179743,0
4G,Vi,Madhya Pradesh,-116.03,9,3 Months Plan,63,89.69718455559284,1
4G,Vi,Uttar Pradesh,-105.58,4,3 Months Plan,66,71.85778497736821,0
5G,Vi,Madhya Pradesh,-105.85,7,Yearly Plan,47,66.49862945873286,1
4G,Vi,Bihar,-89.32,7,3 Months Plan,111,43.92053149675498,0
4G,Vi,Tamil Nadu,-111.01,6,Monthly Plan,37,79.78476610781706,1
5G,Vi,Andhra Pradesh,-106.93,12,3 Months Plan,37,70.80881402695528,1
5G,Vi,West Bengal,-96.43,2,Yearly Plan,10,51.98196763209596,0
5G,Vi,Telangana,-95.21,7,3 Months Plan,112,51.63057661684973,0
5G,Vi,Madhya Pradesh,-88.69,9,3 Months Plan,30,35.96031200490135,1
5G,Vi,Andhra Pradesh,-104.0,7,3 Months Plan,21,70.02157764181733,1
5G,Vi,Karnataka,-87.3,0,3 Months Plan,63,37.22655124741689,0
4G,Vi,Telangana,-118.54,9,Yearly Plan,46,96.21215447628394,1
5G,Vi,Maharashtra,-76.85,0,Monthly Plan,113,16.81824052403807,0
4G,Vi,Tamil Nadu,-112.36,0,Monthly Plan,65,82.43705071171868,0
5G,Vi,Bihar,-104.74,5,Yearly Plan,16,69.59107384935557,1
4G,Vi,West Bengal,-97.13,6,Monthly Plan,57,56.66207470672554,0
5G,Vi,Madhya Pradesh,-90.12,1,3 Months Plan,99,41.15495011617163,0
5G,Vi,Delhi,-94.85,0,3 Months Plan,33,48.4456646648168,0
5G,Vi,Gujarat,-85.28,2,Monthly Plan,70,34.913727923442664,0
5G,Vi,Punjab,-85.52,10,Monthly Plan,57,33.49323014520468,1
4G,Vi,Rajasthan,-82.22,5,3 Months Plan,66,34.25800538852977,0
5G,Vi,Gujarat,-80.85,7,3 Months Plan,108,26.02640369691649,0
5G,Vi,Uttar Pradesh,-96.56,0,Monthly Plan,55,54.334710143675416,0
5G,Vi,West Bengal,-94.86,2,3 Months Plan,90,50.525025663725,0
5G,Vi,West Bengal,-78.61,7,3 Months Plan,40,19.84485946503254,0
4G,Vi,Bihar,-105.94,4,3 Months Plan,10,70.99546427986722,1
5G,Vi,Rajasthan,-117.23,0,Yearly Plan,98,92.33235705747146,1
4G,Vi,West Bengal,-98.61,11,Monthly Plan,25,58.72155590626993,1
5G,Vi,West Bengal,-81.37,9,Monthly Plan,91,27.967368915379136,1
5G,Vi,Punjab,-82.72,14,3 Months Plan,120,29.02953936243017,0
5G,Vi,Telangana,-120.0,0,3 Months Plan,61,94.81112900736098,1
4G,Vi,Karnataka,-79.65,1,3 Months Plan,84,27.566826944446262,0
4G,Vi,Uttar Pradesh,-119.27,9,3 Months Plan,42,95.65585870696682,1
5G,Vi,Andhra Pradesh,-77.53,3,Yearly Plan,89,19.551138852950395,0
5G,Vi,Karnataka,-104.06,0,Monthly Plan,73,66.27090174540065,0
5G,Vi,Delhi,-110.74,9,3 Months Plan,15,80.2064697119851,1
5G,Vi,Kerala,-91.35,11,Monthly Plan,7,42.69276577789811,1
5G,Vi,Delhi,-109.43,10,3 Months Plan,39,74.27990429099493,1
4G,Vi,Madhya Pradesh,-98.01,6,Monthly Plan,26,59.16138079316799,0
5G,Vi,Maharashtra,-105.66,3,Monthly Plan,21,69.08063218496247,1
4G,Vi,Andhra Pradesh,-103.13,11,Monthly Plan,93,66.3639660961024,1
4G,Vi,Karnataka,-118.12,2,3 Months Plan,59,92.79089893959105,1
5G,Vi,Maharashtra,-83.44,10,Yearly Plan,39,32.02121384579993,0
5G,Vi,Punjab,-87.09,4,3 Months Plan,77,36.571041041128645,0
5G,Vi,West Bengal,-103.77,12,Yearly Plan,10,67.70994916298709,1
4G,Vi,Kerala,-85.46,4,3 Months Plan,35,35.37065440124098,0
5G,Vi,Punjab,-80.03,0,3 Months Plan,11,22.86988648959155,0
4G,Vi,Kerala,-83.92,6,Yearly Plan,29,34.24604184705247,0
5G,Vi,Kerala,-99.82,0,Yearly Plan,91,61.29221141433629,0
4G,Vi,Rajasthan,-100.85,1,Yearly Plan,88,62.54854429686113,0
4G,Vi,Bihar,-78.27,2,Yearly Plan,4,23.94070101361673,0
4G,Vi,Tamil Nadu,-118.84,6,3 Months Plan,108,95.12748430363006,1
4G,Vi,Uttar Pradesh,-79.28,8,Yearly Plan,41,26.538428633336093,1
4G,Vi,Gujarat,-119.15,9,Monthly Plan,31,93.82995538878068,1
4G,Vi,Karnataka,-107.13,2,3 Months Plan,46,74.67613384219052,0
5G,Vi,Andhra Pradesh,-113.63,5,Monthly Plan,83,84.17654862444992,1
4G,Vi,Delhi,-111.24,0,Monthly Plan,81,82.17299514774645,0
5G,Vi,Punjab,-82.9,0,Monthly Plan,39,27.1891389959334,0
5G,Vi,Uttar Pradesh,-84.29,8,Monthly Plan,6,33.41517636860718,1
4G,Vi,Rajasthan,-84.97,3,Monthly Plan,37,34.006229161482985,0
5G,Vi,Tamil Nadu,-87.78,11,Yearly Plan,97,35.53950342604518,0
4G,Vi,Tamil Nadu,-100.06,0,3 Months Plan,5,61.87526262954377,0
5G,Vi,Karnataka,-76.67,4,Yearly Plan,58,16.18894302653564,0
5G,Vi,Andhra Pradesh,-88.29,1,Monthly Plan,71,38.28635005910029,0
5G,Vi,Punjab,-105.09,6,3 Months Plan,27,68.41270004776999,0
4G,Vi,Gujarat,-72.37,14,Yearly Plan,55,11.743272759215635,0
5G,Vi,Rajasthan,-93.73,0,Yearly Plan,14,48.07826344396467,0
5G,Vi,Telangana,-112.48,7,Yearly Plan,99,85.36349402629804,1
4G,Vi,Karnataka,-117.12,3,Yearly Plan,87,91.34271035063146,0
5G,Vi,Madhya Pradesh,-112.22,3,Yearly Plan,78,81.3068929337639,0
4G,Vi,Rajasthan,-104.13,6,Yearly Plan,100,68.80755591776632,0
5G,Vi,West Bengal,-99.81,8,Yearly Plan,65,58.561117752970446,1
5G,Vi,Delhi,-87.73,11,3 Months Plan,111,39.310809583061136,0
5G,Vi,Bihar,-105.68,15,3 Months Plan,6,68.89766572607647,1
4G,Vi,Kerala,-99.36,9,Yearly Plan,69,57.78963365580601,0
4G,Vi,Uttar Pradesh,-86.89,7,3 Months Plan,87,39.2113854248833,0
4G,Vi,Maharashtra,-73.47,0,Yearly Plan,22,18.210428107638748,0
5G,Vi,Madhya Pradesh,-118.75,8,Monthly Plan,108,93.41813430219496,1
4G,Vi,Bihar,-99.44,7,Yearly Plan,120,63.12860240161429,1
4G,Vi,Gujarat,-101.6,0,Yearly Plan,4,63.18838993340336,0
4G,Vi,Kerala,-113.84,1,Yearly Plan,109,87.65980300840123,1
4G,Vi,Andhra Pradesh,-77.42,4,3 Months Plan,109,19.564017554399168,0
5G,Vi,Madhya Pradesh,-117.39,0,3 Months Plan,85,91.63999427037696,0
5G,Vi,Tamil Nadu,-88.71,5,Yearly Plan,17,40.64903512042715,0
4G,Vi,West Bengal,-100.04,3,Yearly Plan,70,63.72905331391583,0
5G,Vi,Telangana,-91.7,9,Monthly Plan,105,45.38346106827784,0
5G,Vi,Bihar,-116.17,10,Yearly Plan,32,89.7751296687795,1
4G,Vi,Uttar Pradesh,-99.15,11,Monthly Plan,79,60.2395480308354,1
5G,Vi,Bihar,-76.49,7,Monthly Plan,21,16.30898167442697,0
4G,Vi,Gujarat,-116.58,9,Yearly Plan,118,89.87392578504608,1
4G,Vi,Karnataka,-119.57,0,3 Months Plan,67,97.14169161278038,0
5G,Vi,Kerala,-86.57,0,3 Months Plan,15,36.63518831675706,0
4G,Vi,Uttar Pradesh,-114.21,0,Monthly Plan,98,85.75264501378209,1
5G,Vi,Maharashtra,-104.69,11,Yearly Plan,18,64.86573337587978,1
5G,Vi,Delhi,-74.92,1,Yearly Plan,42,13.379302522752232,0
5G,Vi,Kerala,-97.83,12,Monthly Plan,59,54.678733857849096,0
5G,Vi,Telangana,-109.24,2,Monthly Plan,22,75.23525355942886,0
4G,Vi,Kerala,-100.25,8,Monthly Plan,117,63.81761139017438,1
5G,Vi,Gujarat,-103.63,6,Monthly Plan,11,68.33062927938462,1
4G,Vi,Bihar,-71.96,2,Monthly Plan,65,12.809356161119483,0
4G,Vi,Tamil Nadu,-81.27,12,Yearly Plan,119,26.32034501486451,0
4G,Vi,Telangana,-70.3,8,Yearly Plan,23,10.243316060105403,0
5G,Vi,Maharashtra,-111.25,7,3 Months Plan,46,79.91347459580493,0
4G,Vi,West Bengal,-83.44,2,3 Months Plan,50,34.56364084012106,0
5G,Vi,Delhi,-115.87,15,Yearly Plan,78,88.15470074128582,1
4G,Vi,Kerala,-96.16,2,3 Months Plan,110,55.87666482483156,0
5G,Vi,Kerala,-115.51,7,Monthly Plan,25,88.22778289185999,1
4G,Vi,Punjab,-90.54,5,3 Months Plan,42,42.95326975290902,0
4G,Vi,Punjab,-96.92,0,Monthly Plan,41,56.192809444732106,0
4G,Vi,Bihar,-107.45,9,Monthly Plan,22,71.95689151639402,1
5G,Vi,Uttar Pradesh,-76.45,0,Yearly Plan,61,16.25157670931406,0
4G,Vi,Punjab,-116.53,14,Yearly Plan,63,92.19363693712803,1
5G,Vi,Maharashtra,-108.53,5,Monthly Plan,66,75.53599095559001,1
5G,Vi,Kerala,-75.93,0,3 Months Plan,68,16.703822515130177,0
5G,Vi,Delhi,-93.1,11,Yearly Plan,37,47.47574752048362,0
5G,Vi,Maharashtra,-100.1,5,Yearly Plan,78,61.27391244089766,0
4G,Vi,Kerala,-73.3,0,3 Months Plan,37,14.00572471433422,0
4G,Vi,Delhi,-73.6,11,Yearly Plan,100,18.63291651976396,1
4G,Vi,Andhra Pradesh,-112.97,7,3 Months Plan,32,83.49215939541045,1
5G,Vi,Delhi,-75.62,7,3 Months Plan,64,19.169726150512595,0
5G,Vi,Delhi,-85.97,0,Yearly Plan,43,34.08652921861987,0
4G,Vi,Rajasthan,-100.44,12,3 Months Plan,89,61.85635311896721,1
5G,Vi,Gujarat,-103.94,12,3 Months Plan,56,67.14354187029072,1
4G,Vi,West Bengal,-72.7,9,Yearly Plan,67,12.779969920271911,0
4G,Vi,Andhra Pradesh,-111.78,8,Yearly Plan,114,80.09898735119756,0
5G,Vi,Maharashtra,-86.71,9,Monthly Plan,119,35.78683974379453,0
4G,Vi,Gujarat,-82.59,0,3 Months Plan,19,33.12946703201598,0
5G,Vi,Kerala,-87.23,0,Yearly Plan,80,37.65921541212391,0
5G,Vi,Andhra Pradesh,-103.11,1,3 Months Plan,14,65.9274533296329,0
4G,Vi,Punjab,-96.32,4,Monthly Plan,87,56.74175114111053,1
5G,Vi,Bihar,-110.7,6,Yearly Plan,85,81.5608319408523,1
4G,Vi,Telangana,-90.22,12,3 Months Plan,4,46.86596655648827,1
5G,Vi,Tamil Nadu,-70.83,11,Monthly Plan,71,3.8356506195008313,0
4G,Vi,Rajasthan,-105.9,5,3 Months Plan,16,71.58953531568473,1
4G,Vi,West Bengal,-102.08,11,Monthly Plan,104,67.31409443946174,1
4G,Vi,Telangana,-111.24,11,Monthly Plan,25,81.99682648237307,1
5G,Vi,Telangana,-100.91,3,Monthly Plan,27,61.30379344033149,0
5G,Vi,West Bengal,-73.49,11,3 Months Plan,4,10.156898452424752,1
5G,Vi,Maharashtra,-77.63,11,Monthly Plan,45,18.34466060532584,0
4G,Vi,Tamil Nadu,-79.36,9,Yearly Plan,103,28.60123200381653,0
4G,Vi,Madhya Pradesh,-90.37,12,Monthly Plan,76,45.98148833363418,1
5G,Vi,Punjab,-80.14,8,3 Months Plan,56,22.91376373696881,0
5G,Vi,Madhya Pradesh,-87.39,7,3 Months Plan,1,37.11225782485288,0
4G,Vi,Delhi,-116.49,11,Yearly Plan,53,90.8178227458664,1
4G,Vi,Delhi,-92.49,0,Yearly Plan,26,47.66541091700508,0
5G,Vi,Gujarat,-100.64,14,Monthly Plan,40,59.9671929993718,0
4G,Vi,Gujarat,-77.91,6,Yearly Plan,94,22.97597567790348,0
4G,Vi,Gujarat,-74.02,2,Yearly Plan,34,15.400274961855576,0
5G,Vi,Delhi,-93.83,6,3 Months Plan,98,48.89409228648518,0
4G,Vi,Tamil Nadu,-115.47,3,3 Months Plan,39,86.18706800845634,1
5G,Vi,Tamil Nadu,-81.57,0,Yearly Plan,12,25.438010097767982,0
4G,Vi,Kerala,-99.45,3,Yearly Plan,97,62.71250062988849,0
5G,Vi,Andhra Pradesh,-117.47,14,Monthly Plan,98,89.32514485826964,1
4G,Vi,Gujarat,-98.94,12,Yearly Plan,39,58.70758447934048,1
5G,Vi,Uttar Pradesh,-110.45,1,Monthly Plan,73,79.15649318881538,0
4G,Vi,Maharashtra,-119.83,0,3 Months Plan,95,94.67491501601168,0
4G,Vi,Punjab,-89.5,0,Monthly Plan,87,44.00084485302514,0
4G,Vi,Delhi,-96.72,0,Yearly Plan,15,56.617127003905175,1
4G,Vi,Madhya Pradesh,-87.05,11,Monthly Plan,2,38.596524487680654,0
4G,Vi,Karnataka,-105.43,5,Yearly Plan,58,70.86895755398407,1
4G,Vi,Madhya Pradesh,-88.25,0,3 Months Plan,41,41.04084943387106,0
5G,Vi,Kerala,-80.12,0,Monthly Plan,15,24.638153819467792,0
5G,Vi,Karnataka,-99.06,8,Yearly Plan,16,57.58739637094402,1
5G,Vi,Rajasthan,-77.17,13,3 Months Plan,37,19.807249788731976,0
4G,Vi,Telangana,-87.74,1,Monthly Plan,65,40.52600077653171,0
5G,Vi,Madhya Pradesh,-99.57,5,Monthly Plan,44,58.74180644907305,0
4G,Vi,Telangana,-91.51,11,Yearly Plan,118,44.19705653830624,0
4G,Vi,Telangana,-98.22,8,Monthly Plan,49,59.6962332623506,0
4G,Vi,Tamil Nadu,-111.42,1,Monthly Plan,37,82.10090112486775,1
4G,Vi,Karnataka,-103.7,3,3 Months Plan,81,68.20125161563142,0
4G,Vi,Maharashtra,-81.08,8,Yearly Plan,54,29.33085008682973,0
4G,Vi,Uttar Pradesh,-94.78,1,Yearly Plan,86,53.89386175940307,0
4G,Vi,Tamil Nadu,-109.76,15,Yearly Plan,33,76.59297021980646,1
5G,Vi,Delhi,-85.45,1,3 Months Plan,85,31.55183652169134,0
5G,Vi,West Bengal,-70.72,9,3 Months Plan,33,5.349356534425889,0
4G,Vi,Delhi,-76.39,0,Yearly Plan,102,22.780976035132543,0
4G,Vi,Gujarat,-98.76,3,Yearly Plan,59,58.86410041224399,1
5G,Vi,Gujarat,-100.05,0,Yearly Plan,109,60.414131820206094,0
5G,Vi,West Bengal,-71.4,0,3 Months Plan,4,7.184107478784751,0
5G,Vi,Andhra Pradesh,-92.72,0,Yearly Plan,103,47.46369632828173,0
4G,Vi,Bihar,-90.61,0,Monthly Plan,15,43.56093147624532,0
4G,Vi,Madhya Pradesh,-116.21,15,Yearly Plan,8,89.20215776900079,1
5G,Vi,Uttar Pradesh,-89.93,2,Monthly Plan,37,40.341422263758695,0
5G,Vi,Delhi,-110.59,9,Yearly Plan,14,77.6004651968537,1
5G,Vi,Maharashtra,-112.87,10,Yearly Plan,86,81.2671369599757,1
5G,Vi,Uttar Pradesh,-82.03,0,Monthly Plan,115,27.053570031793644,0
5G,Vi,Telangana,-79.55,12,Monthly Plan,96,25.60631997263656,0
4G,Vi,Rajasthan,-84.78,8,Yearly Plan,74,35.51973700521936,1
4G,Vi,Tamil Nadu,-78.6,2,Monthly Plan,9,24.775514471026565,0
5G,Vi,Madhya Pradesh,-105.71,9,Yearly Plan,30,70.40533786392281,1
5G,Vi,Andhra Pradesh,-111.8,4,Monthly Plan,80,82.43741911740278,1
4G,Vi,Andhra Pradesh,-110.56,0,Yearly Plan,26,80.62550094608125,1
5G,Vi,Rajasthan,-86.96,15,Monthly Plan,93,35.41120369269046,0
5G,Vi,Telangana,-118.4,4,3 Months Plan,113,91.46418283871816,1
4G,Vi,Karnataka,-71.05,6,Yearly Plan,120,9.718737527196303,0
5G,Vi,Kerala,-98.57,6,Monthly Plan,27,58.39843191407496,0
5G,Vi,Tamil Nadu,-119.27,0,3 Months Plan,71,92.59037013514468,0
5G,Vi,Gujarat,-84.1,9,Yearly Plan,21,30.85051747755677,0
4G,Vi,Punjab,-107.99,4,Yearly Plan,22,74.15547443621377,0
4G,Vi,West Bengal,-90.05,4,Yearly Plan,25,46.7066828888073,0
5G,Vi,Madhya Pradesh,-105.07,7,Monthly Plan,92,68.91294016098816,1
5G,Vi,Karnataka,-86.62,11,3 Months Plan,94,34.403196521267006,1
4G,Vi,Gujarat,-97.29,5,3 Months Plan,73,55.55512602548798,0
4G,Vi,West Bengal,-85.19,5,3 Months Plan,85,36.72921646371206,0
4G,Vi,Bihar,-108.27,4,Monthly Plan,49,76.0513066144994,0
5G,Vi,Bihar,-94.63,8,3 Months Plan,116,53.44480956874384,0
4G,Vi,Gujarat,-88.69,6,Monthly Plan,9,42.94202618205186,0
5G,Vi,Madhya Pradesh,-84.98,0,Monthly Plan,89,31.97935169281249,0
5G,Vi,Punjab,-93.72,5,Monthly Plan,46,47.49025207373938,0
4G,Vi,Bihar,-115.23,11,3 Months Plan,4,86.18336100068996,1
4G,Vi,Uttar Pradesh,-93.19,10,Yearly Plan,100,50.84567506221377,0
4G,Vi,Tamil Nadu,-117.97,6,3 Months Plan,36,91.42303335233248,1
4G,Vi,Karnataka,-105.97,10,Monthly Plan,65,70.3993316793617,1
5G,Vi,Karnataka,-114.93,12,3 Months Plan,94,84.78002959084883,1
4G,Vi,Gujarat,-81.28,2,Yearly Plan,3,29.53298894450233,0
4G,Vi,Maharashtra,-80.54,13,Yearly Plan,85,26.86745830029453,0
5G,Vi,Telangana,-105.77,5,Yearly Plan,98,72.61933699500793,0
5G,Vi,West Bengal,-102.33,9,Monthly Plan,85,61.32604379195711,0
4G,Vi,West Bengal,-78.83,4,Yearly Plan,12,26.02664233939769,0
5G,Vi,West Bengal,-98.11,12,Yearly Plan,30,54.97483415024652,0
4G,Vi,Andhra Pradesh,-96.21,6,3 Months Plan,93,54.39236767327025,0
4G,Vi,West Bengal,-96.69,11,Monthly Plan,18,55.15925760784999,0
5G,Vi,Maharashtra,-73.05,0,3 Months Plan,76,8.466079243539392,0
5G,Vi,Uttar Pradesh,-77.32,5,3 Months Plan,115,19.65611161208616,0
4G,Vi,Gujarat,-83.4,8,3 Months Plan,105,33.09420228810881,0
5G,Vi,West Bengal,-99.9,8,3 Months Plan,101,60.47958727340532,0
5G,Vi,Madhya Pradesh,-107.09,1,3 Months Plan,102,74.78696922650931,0
4G,Vi,Andhra Pradesh,-82.74,0,Yearly Plan,95,33.98475619473699,0
5G,Vi,Madhya Pradesh,-117.41,3,Monthly Plan,62,93.05693327287943,1
4G,Vi,Uttar Pradesh,-109.72,11,Monthly Plan,53,78.03780161379173,1
4G,Vi,West Bengal,-101.53,0,Monthly Plan,89,65.50131443650658,0
4G,Vi,Uttar Pradesh,-88.39,13,Monthly Plan,27,44.406095312839454,0
5G,Vi,Telangana,-118.47,7,Monthly Plan,5,93.53364399425422,1
5G,Vi,Kerala,-112.16,7,Monthly Plan,105,80.97834260652832,1
5G,Vi,Uttar Pradesh,-80.28,11,Yearly Plan,12,23.374868667157948,0
5G,Vi,Uttar Pradesh,-100.39,1,Monthly Plan,8,59.99603781089593,0
4G,Vi,Uttar Pradesh,-106.62,8,Yearly Plan,117,74.1379250904047,1
4G,Vi,Bihar,-89.76,11,Monthly Plan,2,45.6376427030653,0
4G,Vi,Madhya Pradesh,-113.73,0,Monthly Plan,29,85.74907203999895,1
4G,Vi,Maharashtra,-117.71,4,Monthly Plan,50,92.97168770631394,1
4G,Vi,Andhra Pradesh,-99.9,11,Monthly Plan,8,60.898901552764585,1
5G,Vi,Karnataka,-95.07,13,Monthly Plan,112,51.73352180295922,0
4G,Vi,Madhya Pradesh,-104.8,6,3 Months Plan,37,69.25942627255549,1
4G,Vi,Tamil Nadu,-88.43,6,Monthly Plan,56,42.81006595134035,1
4G,Vi,Telangana,-99.46,6,Monthly Plan,2,60.959821929128935,1
4G,Vi,Rajasthan,-90.16,0,3 Months Plan,43,44.58685103178711,0
4G,Vi,Madhya Pradesh,-93.93,15,Yearly Plan,74,50.16134287595923,0
5G,Vi,Punjab,-114.82,2,3 Months Plan,58,85.46508324955919,0
