date,state,city,area,tower_id,network_type,day_of_week,is_weekend,month,signal_strength_dbm,latency_ms,throughput_mbps,operator,signal_category,latency_category,throughput_category
2025-11-11,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Tuesday,0,November,-86.59809335157665,55.055951371622776,75.13218457288275,Vi,Good,Medium,High Speed
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Tuesday,0,November,-72.36635294211698,24.90108569669601,29.06789460058492,Airtel,Excellent,Low (Optimal),Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Tuesday,0,November,-72.56463779850927,33.33210716467685,29.410809410573876,BSNL,Excellent,Medium,Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Tuesday,0,November,-78.69556480574872,39.71397194199329,27.76441740019891,Jio,Excellent,Medium,Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Tuesday,0,November,-73.3395107926774,37.03676483679869,30.492813116840242,Vi,Excellent,Medium,Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Tuesday,0,November,-89.29364185863949,58.15900689230909,37.24154386799604,Airtel,Good,Medium,Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Tuesday,0,November,-88.16704541370405,60.53753631166579,29.003565065265317,BSNL,Good,High (Poor),Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Tuesday,0,November,-90.8950394645374,69.68428316489805,36.32324581114686,Jio,Fair,High (Poor),Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Tuesday,0,November,-85.66323984438468,72.17074546849248,36.735036528388825,Vi,Good,High (Poor),Moderate
2025-11-11,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Tuesday,0,November,-76.39003895001164,43.53200763638371,63.72150897222117,Airtel,Excellent,Medium,High Speed
2025-11-11,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Tuesday,0,November,-78.29868235298783,44.909249263137255,59.44454757213925,BSNL,Excellent,Medium,High Speed
2025-11-11,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Tuesday,0,November,-81.19193390437856,49.01458754938979,58.605428577312985,Jio,Good,Medium,High Speed
2025-11-11,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Tuesday,0,November,-77.96119125108802,39.48275923670329,65.73083244247661,Vi,Excellent,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Tuesday,0,November,-91.31535039867317,48.32142946787201,49.557531530037636,Airtel,Fair,Medium,Moderate
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Tuesday,0,November,-88.5224485103021,47.36162207941827,68.21494293026102,BSNL,Good,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Tuesday,0,November,-92.35232122094813,38.440173824957576,50.40138014669895,Jio,Fair,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Tuesday,0,November,-89.57953206300597,48.12337804363577,50.81986216967191,Vi,Good,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Tuesday,0,November,-96.6823683417354,33.16226020090187,56.71276711101343,Airtel,Fair,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Tuesday,0,November,-97.97860613004383,31.634610529467466,81.13922370763667,BSNL,Fair,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Tuesday,0,November,-89.33365384366498,33.01444822586714,67.91914827131643,Jio,Good,Medium,High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Tuesday,0,November,-93.19066251952658,24.2965303078846,64.87688643363374,Vi,Fair,Low (Optimal),High Speed
2025-11-11,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Tuesday,0,November,-77.62324123738205,75.92935187185655,37.67502671141807,Airtel,Excellent,High (Poor),Moderate
2025-11-11,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Tuesday,0,November,-75.23523833578588,77.98110857129254,48.64090750635982,BSNL,Excellent,High (Poor),Moderate
2025-11-11,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Tuesday,0,November,-80.84314653281095,72.795261304616,47.12190634669941,Jio,Good,High (Poor),Moderate
2025-11-11,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Tuesday,0,November,-85.15986765899918,85.67437839907112,44.027769403234075,Vi,Good,High (Poor),Moderate
2025-11-11,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Tuesday,0,November,-89.97522979464172,22.638083417424532,71.85069018729749,Airtel,Good,Low (Optimal),High Speed
2025-11-11,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Tuesday,0,November,-96.13251671719611,26.234966289473675,89.93894103090975,BSNL,Fair,Low (Optimal),High Speed
2025-11-11,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Tuesday,0,November,-90.08954436989876,20.56743145221199,76.80169064933088,Jio,Fair,Low (Optimal),High Speed
2025-11-11,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Tuesday,0,November,-97.84159918312291,17.90524030628214,80.56673156083784,Vi,Fair,Low (Optimal),High Speed
2025-11-11,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Tuesday,0,November,-83.19454465140593,82.62209362910787,47.626487442380316,Airtel,Good,High (Poor),Moderate
2025-11-11,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Tuesday,0,November,-81.43420578237634,72.59843988274855,49.06710116886184,BSNL,Good,High (Poor),Moderate
2025-11-11,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Tuesday,0,November,-80.02664343400411,76.16093029303254,50.15056959261111,Jio,Good,High (Poor),High Speed
2025-11-11,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Tuesday,0,November,-83.2436514670386,69.5032272092437,38.62416892250013,Vi,Good,High (Poor),Moderate
2025-11-11,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Tuesday,0,November,-78.6001967889014,29.333044942797947,26.210813991161846,Airtel,Excellent,Low (Optimal),Moderate
2025-11-11,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Tuesday,0,November,-76.99880127134286,19.636636784037318,33.28571948162989,BSNL,Excellent,Low (Optimal),Moderate
2025-11-11,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Tuesday,0,November,-77.36877675775183,22.049317415837216,32.775653567323225,Jio,Excellent,Low (Optimal),Moderate
2025-11-11,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Tuesday,0,November,-81.47605520998877,23.247039135989986,26.991169360648747,Vi,Good,Low (Optimal),Moderate
2025-11-11,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Tuesday,0,November,-75.87412686724298,65.05224495529568,64.8000604072558,Airtel,Excellent,High (Poor),High Speed
2025-11-11,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Tuesday,0,November,-76.16510869393618,47.68092365776785,88.98157551037218,BSNL,Excellent,Medium,High Speed
2025-11-11,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Tuesday,0,November,-81.60288699772477,58.73173664574872,61.71620559208313,Jio,Good,Medium,High Speed
2025-11-11,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Tuesday,0,November,-76.42321042560641,59.928609423014265,74.82890162875651,Vi,Excellent,Medium,High Speed
2025-11-11,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Tuesday,0,November,-77.4466420120779,45.4633093264904,75.72927262972748,Airtel,Excellent,Medium,High Speed
2025-11-11,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Tuesday,0,November,-76.34976034202975,50.78316699578299,57.02067712655772,BSNL,Excellent,Medium,High Speed
2025-11-11,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Tuesday,0,November,-83.2946531453416,39.31947882138911,60.05759554125638,Jio,Good,Medium,High Speed
2025-11-11,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Tuesday,0,November,-80.62336008392884,39.72161904417469,78.00753922430691,Vi,Good,Medium,High Speed
2025-11-11,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Tuesday,0,November,-68.42071148301697,72.46922042952129,54.689217643676116,Airtel,Excellent,High (Poor),High Speed
2025-11-11,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Tuesday,0,November,-62.805484443561674,69.2596891771608,52.25579377994376,BSNL,Excellent,High (Poor),High Speed
2025-11-11,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Tuesday,0,November,-61.67316711290729,71.5414262694946,63.98041020790149,Jio,Excellent,High (Poor),High Speed
2025-11-11,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Tuesday,0,November,-61.795181862971454,71.31164140600598,48.04419205806353,Vi,Excellent,High (Poor),Moderate
2025-11-11,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Tuesday,0,November,-64.1796826225454,41.25319219366879,62.23528161179291,Airtel,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Tuesday,0,November,-70.28196318619828,51.87754483214697,86.93189618793107,BSNL,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Tuesday,0,November,-69.62474864386026,39.506135347972005,87.29101090882384,Jio,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Tuesday,0,November,-63.73593837683161,42.26202669138554,68.20007255152261,Vi,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Tuesday,0,November,-76.74435349394425,60.615109266151684,56.96794147080105,Airtel,Excellent,High (Poor),High Speed
2025-11-11,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Tuesday,0,November,-79.83084941869956,61.68710759777072,64.77979365139981,BSNL,Excellent,High (Poor),High Speed
2025-11-11,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Tuesday,0,November,-82.10391678969361,59.34149892280807,62.85444787050422,Jio,Good,Medium,High Speed
2025-11-11,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Tuesday,0,November,-81.53481831118236,55.76763351425879,51.895491355045934,Vi,Good,Medium,High Speed
2025-11-11,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Tuesday,0,November,-91.02697651228158,41.04361406826655,47.22581605520108,Airtel,Fair,Medium,Moderate
2025-11-11,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Tuesday,0,November,-91.99846097371616,53.567540722858425,45.24655284856636,BSNL,Fair,Medium,Moderate
2025-11-11,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Tuesday,0,November,-91.76939846706857,38.10205024782179,55.21319298175126,Jio,Fair,Medium,High Speed
2025-11-11,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Tuesday,0,November,-86.71760080288489,42.285664460605176,51.288224901764465,Vi,Good,Medium,High Speed
2025-11-11,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Tuesday,0,November,-95.24515110403988,23.6940455403225,7.055778079129363,Airtel,Fair,Low (Optimal),Low Speed
2025-11-11,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Tuesday,0,November,-88.26128948122185,39.57826853447007,9.09810861244174,BSNL,Good,Medium,Low Speed
2025-11-11,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Tuesday,0,November,-95.0799031082998,28.35772402212703,7.422081051367554,Jio,Fair,Low (Optimal),Low Speed
2025-11-11,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Tuesday,0,November,-86.09952050494458,33.047829441990814,8.100873368877206,Vi,Good,Medium,Low Speed
2025-11-11,Maharashtra,Pune,Kothrud,TWR_1196,4G,Tuesday,0,November,-74.89764659069654,29.935230361124713,43.322702860485215,Airtel,Excellent,Low (Optimal),Moderate
2025-11-11,Maharashtra,Pune,Kothrud,TWR_1196,4G,Tuesday,0,November,-76.70541330495644,39.66337810341281,60.105105786509284,BSNL,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Pune,Kothrud,TWR_1196,4G,Tuesday,0,November,-72.88634741604137,44.50461334759623,55.62251104342245,Jio,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Pune,Kothrud,TWR_1196,4G,Tuesday,0,November,-71.45147145676238,38.85809954973985,57.24556771041624,Vi,Excellent,Medium,High Speed
2025-11-11,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Tuesday,0,November,-87.98200228980404,33.678097053240705,71.25529773277971,Airtel,Good,Medium,High Speed
2025-11-11,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Tuesday,0,November,-95.48094706733065,23.471257219329836,69.42230939545759,BSNL,Fair,Low (Optimal),High Speed
2025-11-11,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Tuesday,0,November,-96.48308425919718,37.91283758286442,78.72480970461089,Jio,Fair,Medium,High Speed
2025-11-11,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Tuesday,0,November,-90.39132790510521,28.903579458767584,91.00854150462959,Vi,Fair,Low (Optimal),High Speed
2025-11-11,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Tuesday,0,November,-68.92061944047938,52.272107743452125,62.61571316510688,Airtel,Excellent,Medium,High Speed
2025-11-11,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Tuesday,0,November,-77.12979749161124,56.24309514273662,62.98188351666524,BSNL,Excellent,Medium,High Speed
2025-11-11,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Tuesday,0,November,-74.67804304538802,56.55160722403815,56.38202522101738,Jio,Excellent,Medium,High Speed
2025-11-11,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Tuesday,0,November,-77.83219139056332,69.98347678192454,73.32169715423477,Vi,Excellent,High (Poor),High Speed
2025-11-11,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Tuesday,0,November,-75.8289103509179,63.67984679741539,14.614973023103467,Airtel,Excellent,High (Poor),Low Speed
2025-11-11,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Tuesday,0,November,-81.36563766976914,58.538227638249246,10.688034272678845,BSNL,Good,Medium,Low Speed
2025-11-11,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Tuesday,0,November,-73.10112497690105,61.16091440727319,10.836699651267168,Jio,Excellent,High (Poor),Low Speed
2025-11-11,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Tuesday,0,November,-81.23374919790486,53.99700272861192,12.275134138464868,Vi,Good,Medium,Low Speed
2025-11-11,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Tuesday,0,November,-89.73929328721354,66.53770720443498,18.505696863041305,Airtel,Good,High (Poor),Low Speed
2025-11-11,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Tuesday,0,November,-87.1695005199787,78.06547201363313,20.0745051365909,BSNL,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Tuesday,0,November,-86.04071842139075,71.13094391139103,16.92626288495125,Jio,Good,High (Poor),Low Speed
2025-11-11,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Tuesday,0,November,-89.91264664412545,61.534365533020846,23.729778427676955,Vi,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Tuesday,0,November,-86.87406768229148,71.42340891256508,49.463589603317736,Airtel,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Tuesday,0,November,-86.68826488937177,77.26114247831138,40.79518443110788,BSNL,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Tuesday,0,November,-88.90705548603789,66.7046406661336,43.99286655758683,Jio,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Tuesday,0,November,-91.99008768866318,80.12826620975542,43.40124923080183,Vi,Fair,High (Poor),Moderate
2025-11-11,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Tuesday,0,November,-97.55399942299029,21.779212150509487,46.468240089476076,Airtel,Fair,Low (Optimal),Moderate
2025-11-11,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Tuesday,0,November,-96.00050605892122,30.57866544577103,66.61593392395257,BSNL,Fair,Medium,High Speed
2025-11-11,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Tuesday,0,November,-93.831082121965,31.469273913293186,57.73889774442678,Jio,Fair,Medium,High Speed
2025-11-11,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Tuesday,0,November,-98.74864618127644,23.905206116216426,52.53153522869713,Vi,Fair,Low (Optimal),High Speed
2025-11-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Tuesday,0,November,-81.47893595973632,65.38376722132809,35.46181518157625,Airtel,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Tuesday,0,November,-84.30803632578721,59.23213427900356,32.66425208830805,BSNL,Good,Medium,Moderate
2025-11-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Tuesday,0,November,-85.62039652934813,72.3519323402681,31.461396679632987,Jio,Good,High (Poor),Moderate
2025-11-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Tuesday,0,November,-83.55286771680093,66.48946879564895,26.41716004320695,Vi,Good,High (Poor),Moderate
2025-11-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Tuesday,0,November,-80.08500234687195,54.77886570541975,11.747110236510025,Airtel,Good,Medium,Low Speed
2025-11-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Tuesday,0,November,-82.31541202977752,65.21064905098652,11.282244626533135,BSNL,Good,High (Poor),Low Speed
2025-11-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Tuesday,0,November,-75.36868495644228,66.44768203543815,9.03884192464071,Jio,Excellent,High (Poor),Low Speed
2025-11-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Tuesday,0,November,-83.34964026664964,68.08113713723509,8.545790400254495,Vi,Good,High (Poor),Low Speed
2025-11-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Tuesday,0,November,-91.48889069004477,68.56731465562939,44.96710240877301,Airtel,Fair,High (Poor),Moderate
2025-11-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Tuesday,0,November,-91.49270012502093,59.63396908688878,54.98031456484473,BSNL,Fair,Medium,High Speed
2025-11-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Tuesday,0,November,-94.22587139859088,62.56604903646253,41.03619377076309,Jio,Fair,High (Poor),Moderate
2025-11-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Tuesday,0,November,-94.12054827200014,74.2273224863897,54.01640088448515,Vi,Fair,High (Poor),High Speed
2025-11-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Tuesday,0,November,-74.78054410238957,70.25732835846748,9.335048198004003,Airtel,Excellent,High (Poor),Low Speed
2025-11-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Tuesday,0,November,-74.9713481764817,63.11927131525436,8.752803837611687,BSNL,Excellent,High (Poor),Low Speed
2025-11-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Tuesday,0,November,-79.67886986717244,75.97049383252795,9.258379074144376,Jio,Excellent,High (Poor),Low Speed
2025-11-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Tuesday,0,November,-80.45585661841253,78.8783037873071,10.752024274163386,Vi,Good,High (Poor),Low Speed
2025-11-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Tuesday,0,November,-70.90582256338442,62.389127064801144,65.4764001222036,Airtel,Excellent,High (Poor),High Speed
2025-11-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Tuesday,0,November,-77.62788029545806,67.3025835269832,59.85288357060309,BSNL,Excellent,High (Poor),High Speed
2025-11-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Tuesday,0,November,-73.76554106435827,69.7700281519102,60.12828444555164,Jio,Excellent,High (Poor),High Speed
2025-11-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Tuesday,0,November,-76.09160551618417,55.119872446474375,68.79815442001953,Vi,Excellent,Medium,High Speed
2025-11-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Tuesday,0,November,-82.51065430446718,66.9070690229467,78.74116098912904,Airtel,Good,High (Poor),High Speed
2025-11-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Tuesday,0,November,-86.2200391337532,72.93822792569131,81.64686268912054,BSNL,Good,High (Poor),High Speed
2025-11-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Tuesday,0,November,-82.3128020571354,77.75905158242512,78.58608718591009,Jio,Good,High (Poor),High Speed
2025-11-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Tuesday,0,November,-83.9041186944882,67.20629803074286,77.81964775010647,Vi,Good,High (Poor),High Speed
2025-11-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Tuesday,0,November,-88.91328737129429,54.73255272907175,42.870140002035455,Airtel,Good,Medium,Moderate
2025-11-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Tuesday,0,November,-93.10988432023632,68.9829815707712,46.19968124499229,BSNL,Fair,High (Poor),Moderate
2025-11-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Tuesday,0,November,-90.82248230318974,68.28761279146872,37.088665072468515,Jio,Fair,High (Poor),Moderate
2025-11-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Tuesday,0,November,-93.7529868678153,61.27961925508059,37.21053294186978,Vi,Fair,High (Poor),Moderate
2025-11-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,November,-73.96950284604043,56.71892533830538,15.758911578899125,Airtel,Excellent,Medium,Low Speed
2025-11-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,November,-69.01209873239374,48.31012951075354,16.620568688479807,BSNL,Excellent,Medium,Low Speed
2025-11-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,November,-75.70389129831217,57.44536053550243,12.639852073869564,Jio,Excellent,Medium,Low Speed
2025-11-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,November,-74.56653465645064,56.84958512134659,12.834346407119991,Vi,Excellent,Medium,Low Speed
2025-11-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,November,-75.55892419454788,30.711831945326207,6.809977662875393,Airtel,Excellent,Medium,Low Speed
2025-11-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,November,-80.2094949230888,24.28471350853747,4.925343134328731,BSNL,Good,Low (Optimal),Low Speed
2025-11-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,November,-72.50324060174948,28.32998723740438,5.9879067129365176,Jio,Excellent,Low (Optimal),Low Speed
2025-11-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,November,-77.98494258529692,17.732748239648714,4.982864740855906,Vi,Excellent,Low (Optimal),Low Speed
