Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
4G,Jio,Andhra Pradesh,-90.92,0,3 Months Plan,118,48.42682027660403,0
5G,Jio,Kerala,-110.63,0,3 Months Plan,67,78.14485049688143,0
5G,Jio,Tamil Nadu,-79.49,6,Monthly Plan,90,23.6227884978076,0
5G,Jio,West Bengal,-89.12,8,3 Months Plan,67,39.212361988172766,0
5G,Jio,Gujarat,-101.42,14,Monthly Plan,1,61.793018120710784,0
4G,Jio,Maharashtra,-115.9,0,Monthly Plan,114,91.26134914151224,0
4G,Jio,Punjab,-94.01,3,Monthly Plan,47,51.73142799701598,0
4G,Jio,Rajasthan,-109.92,9,Yearly Plan,80,78.00377080522958,1
5G,Jio,West Bengal,-79.29,4,3 Months Plan,41,21.93763391351781,0
4G,Jio,Telangana,-91.61,6,3 Months Plan,117,46.45686997146726,0
4G,Jio,Delhi,-116.47,0,3 Months Plan,14,89.42981634811832,0
4G,Jio,Maharashtra,-105.74,2,Yearly Plan,70,70.1279720705017,0
4G,Jio,Rajasthan,-77.03,4,3 Months Plan,29,23.553091880916483,0
4G,Jio,Madhya Pradesh,-112.82,10,Monthly Plan,107,86.1091843817956,1
4G,Jio,Gujarat,-101.87,1,3 Months Plan,35,66.56980685076985,0
4G,Jio,Karnataka,-115.98,1,Yearly Plan,7,87.88460286429066,0
4G,Jio,Kerala,-86.0,9,3 Months Plan,4,36.14847038631593,1
4G,Jio,Maharashtra,-94.03,4,Yearly Plan,32,49.58982858085685,1
5G,Jio,Uttar Pradesh,-88.61,0,3 Months Plan,51,41.57893559043269,0
5G,Jio,Karnataka,-82.9,2,Yearly Plan,32,30.200662581513143,0
5G,Jio,Gujarat,-75.26,6,Yearly Plan,52,14.435956783582917,0
4G,Jio,Punjab,-76.12,10,Monthly Plan,91,21.139164671061,0
4G,Jio,Delhi,-78.57,9,Monthly Plan,36,22.718848505364864,0
5G,Jio,Punjab,-92.8,0,3 Months Plan,2,45.04130763308184,0
4G,Jio,Madhya Pradesh,-91.0,11,Yearly Plan,73,44.30607425539789,0
5G,Jio,Gujarat,-114.31,6,Yearly Plan,21,85.52546787169074,1
5G,Jio,Uttar Pradesh,-90.61,1,Yearly Plan,56,42.70429240265955,0
4G,Jio,Karnataka,-117.87,0,Monthly Plan,109,91.93478117672396,0
5G,Jio,Maharashtra,-70.21,4,Yearly Plan,119,4.956549749432914,0
4G,Jio,Bihar,-112.04,1,Yearly Plan,88,81.02859225687087,0
4G,Jio,Madhya Pradesh,-76.6,7,Monthly Plan,117,20.47269587084009,0
5G,Jio,Madhya Pradesh,-70.79,5,3 Months Plan,37,9.072336404492152,0
5G,Jio,Kerala,-108.91,10,Monthly Plan,88,74.7699919926733,1
5G,Jio,Tamil Nadu,-86.34,8,Yearly Plan,77,36.14295248902077,0
5G,Jio,Madhya Pradesh,-75.87,8,3 Months Plan,81,16.032950613625584,0
4G,Jio,Delhi,-117.01,0,Yearly Plan,62,89.02747567367891,0
5G,Jio,Gujarat,-104.41,10,Yearly Plan,65,67.53634408141532,0
4G,Jio,Maharashtra,-108.56,6,Monthly Plan,48,75.61541914402018,1
4G,Jio,Maharashtra,-100.37,8,Yearly Plan,35,64.37730308031178,1
4G,Jio,Delhi,-104.77,10,3 Months Plan,115,68.31947833064764,1
5G,Jio,Madhya Pradesh,-82.49,12,3 Months Plan,12,29.20851731491043,0
5G,Jio,Rajasthan,-103.12,6,3 Months Plan,52,63.84761985935313,0
5G,Jio,Andhra Pradesh,-79.67,7,3 Months Plan,48,23.14876499230709,1
5G,Jio,Telangana,-112.94,10,Monthly Plan,23,82.47937086747118,1
4G,Jio,Karnataka,-108.09,0,3 Months Plan,99,75.82821634925189,0
5G,Jio,Uttar Pradesh,-89.31,6,Monthly Plan,115,40.36178421344837,0
5G,Jio,Uttar Pradesh,-108.04,7,3 Months Plan,110,75.14361601781896,0
4G,Jio,Delhi,-101.1,3,Monthly Plan,76,61.22888915896891,0
4G,Jio,Karnataka,-104.77,7,Monthly Plan,41,70.03593702938207,1
5G,Jio,Delhi,-70.4,4,Monthly Plan,105,8.523080212941247,0
4G,Jio,Rajasthan,-115.65,3,3 Months Plan,81,87.98036943255653,0
5G,Jio,Madhya Pradesh,-82.15,4,3 Months Plan,36,25.995396367081582,0
4G,Jio,Maharashtra,-74.54,3,Yearly Plan,66,16.808188317816203,0
4G,Jio,Andhra Pradesh,-111.76,2,Monthly Plan,43,80.35089432679989,1
5G,Jio,Delhi,-103.66,10,Yearly Plan,22,69.31348717934358,1
4G,Jio,Telangana,-89.2,0,3 Months Plan,45,42.14593375475911,0
5G,Jio,Andhra Pradesh,-102.03,1,3 Months Plan,104,63.58925330883063,0
4G,Jio,Kerala,-91.61,13,Monthly Plan,43,48.03080122033362,0
4G,Jio,Tamil Nadu,-101.19,6,Monthly Plan,31,62.228318002023656,1
4G,Jio,West Bengal,-90.88,0,3 Months Plan,118,45.39408640895887,0
5G,Jio,Madhya Pradesh,-84.24,6,3 Months Plan,1,30.58831682306561,1
5G,Jio,Maharashtra,-116.47,15,Monthly Plan,87,87.92234665232715,1
4G,Jio,Tamil Nadu,-112.57,4,Yearly Plan,69,84.52892924872802,0
4G,Jio,Rajasthan,-79.55,0,Monthly Plan,81,24.119686115843265,0
5G,Jio,Andhra Pradesh,-83.5,12,3 Months Plan,75,28.408593389963183,0
4G,Jio,Kerala,-99.6,4,Monthly Plan,99,62.43577498129597,0
4G,Jio,Maharashtra,-107.08,1,3 Months Plan,76,72.40966519076257,0
4G,Jio,Gujarat,-80.99,3,Monthly Plan,42,30.01560154725152,0
5G,Jio,Rajasthan,-106.25,2,3 Months Plan,69,71.23063684034005,0
4G,Jio,Madhya Pradesh,-89.24,5,Yearly Plan,21,41.04231521171212,0
5G,Jio,Karnataka,-95.75,8,Monthly Plan,67,53.09791293517521,1
5G,Jio,Rajasthan,-114.52,0,3 Months Plan,19,87.86102216180694,1
4G,Jio,West Bengal,-104.33,9,Yearly Plan,50,70.25531942793644,1
4G,Jio,Andhra Pradesh,-117.73,5,Yearly Plan,40,91.76543061962032,1
4G,Jio,Rajasthan,-74.49,11,Monthly Plan,34,18.74783020963453,0
4G,Jio,Delhi,-86.36,14,Yearly Plan,43,38.34055454523245,0
4G,Jio,West Bengal,-70.66,13,Yearly Plan,57,10.577108781508649,0
4G,Jio,Karnataka,-112.21,3,3 Months Plan,43,82.85232681636391,1
4G,Jio,Madhya Pradesh,-108.6,13,Yearly Plan,111,74.46401094677239,1
4G,Jio,Delhi,-93.27,5,Monthly Plan,77,48.40152575511748,0
4G,Jio,Karnataka,-118.29,1,Monthly Plan,32,93.74532314294848,0
4G,Jio,Rajasthan,-96.54,8,Monthly Plan,81,54.96791499927948,1
5G,Jio,Delhi,-73.76,6,3 Months Plan,105,11.11942047997636,0
4G,Jio,Andhra Pradesh,-76.23,8,Monthly Plan,120,19.898661699099453,0
4G,Jio,Bihar,-100.57,0,Yearly Plan,35,64.74844101995991,0
4G,Jio,Maharashtra,-110.43,0,Yearly Plan,103,78.7742639401462,0
5G,Jio,Tamil Nadu,-70.86,5,3 Months Plan,37,5.307714124932385,0
4G,Jio,Kerala,-115.84,10,3 Months Plan,42,89.3162657535162,1
5G,Jio,Karnataka,-116.61,1,3 Months Plan,31,90.62786348373103,1
4G,Jio,Punjab,-109.54,0,Monthly Plan,38,77.55245665671792,0
5G,Jio,Maharashtra,-108.15,10,Monthly Plan,44,76.72745889495111,1
4G,Jio,Andhra Pradesh,-105.79,3,3 Months Plan,117,71.36884972301473,0
4G,Jio,Rajasthan,-108.63,8,Monthly Plan,20,77.0428977809938,0
5G,Jio,Maharashtra,-107.34,9,3 Months Plan,35,72.99675325633224,1
4G,Jio,Kerala,-94.1,11,3 Months Plan,28,51.171371145496245,0
4G,Jio,West Bengal,-93.87,10,3 Months Plan,74,51.56481558180494,1
5G,Jio,Delhi,-100.09,13,Yearly Plan,83,59.09014354784271,0
5G,Jio,Andhra Pradesh,-81.51,6,Monthly Plan,45,23.68858538196961,0
4G,Jio,Tamil Nadu,-86.48,0,Yearly Plan,69,37.97718444136902,0
4G,Jio,Telangana,-114.86,0,Yearly Plan,101,87.65866229880073,0
4G,Jio,Andhra Pradesh,-114.94,8,3 Months Plan,88,86.94037910245265,1
5G,Jio,West Bengal,-71.39,9,3 Months Plan,17,7.536468355600656,0
4G,Jio,Kerala,-77.86,8,Monthly Plan,23,24.480564781091665,0
4G,Jio,Bihar,-89.25,13,Monthly Plan,112,44.29567954413757,0
4G,Jio,Gujarat,-87.76,8,Monthly Plan,45,39.14374640654357,0
4G,Jio,Telangana,-93.77,6,3 Months Plan,21,50.14386286217613,0
4G,Jio,West Bengal,-88.27,1,3 Months Plan,102,39.69415913849255,0
5G,Jio,Bihar,-117.79,14,3 Months Plan,95,93.68690090702272,1
5G,Jio,Punjab,-80.43,10,Yearly Plan,95,24.904990353266022,0
4G,Jio,Rajasthan,-94.46,13,Yearly Plan,88,54.28850238201392,0
5G,Jio,Maharashtra,-74.03,0,3 Months Plan,101,15.978220835650395,0
4G,Jio,Andhra Pradesh,-108.52,0,Monthly Plan,12,74.0888881265695,0
5G,Jio,Karnataka,-70.86,9,Monthly Plan,110,8.246303484257654,0
5G,Jio,Karnataka,-73.74,8,3 Months Plan,78,12.846804375136616,0
4G,Jio,Karnataka,-98.94,0,Monthly Plan,54,59.48660213510532,0
4G,Jio,Delhi,-101.29,1,Yearly Plan,55,64.16844990016618,0
5G,Jio,Rajasthan,-96.63,4,Monthly Plan,107,52.546107104159866,0
5G,Jio,Gujarat,-90.35,15,Monthly Plan,45,40.710617140843546,0
5G,Jio,Uttar Pradesh,-74.17,2,Yearly Plan,20,15.844355742316168,0
5G,Jio,Gujarat,-87.62,0,3 Months Plan,32,36.91999970405245,0
4G,Jio,Madhya Pradesh,-81.19,7,Yearly Plan,8,29.325601579960043,0
5G,Jio,Gujarat,-96.95,12,Monthly Plan,78,52.6783178723482,1
5G,Jio,Kerala,-99.36,7,3 Months Plan,73,58.18463311247424,1
4G,Jio,Tamil Nadu,-75.89,6,Yearly Plan,34,18.998713925772595,0
5G,Jio,Kerala,-86.23,0,3 Months Plan,113,36.47867838760126,0
4G,Jio,West Bengal,-86.63,5,Monthly Plan,69,37.046144155991975,0
4G,Jio,Kerala,-113.07,0,3 Months Plan,107,83.34446942932881,0
4G,Jio,Andhra Pradesh,-99.2,0,Monthly Plan,44,61.02240940658312,0
4G,Jio,Bihar,-73.42,7,Monthly Plan,7,17.524226523983973,1
4G,Jio,West Bengal,-83.58,0,Yearly Plan,53,33.72841493864699,0
4G,Jio,Bihar,-89.78,13,3 Months Plan,18,43.18377954387104,0
4G,Jio,Gujarat,-113.25,2,Yearly Plan,72,83.57767984770366,1
5G,Jio,Tamil Nadu,-101.81,1,3 Months Plan,27,62.085362387631214,0
5G,Jio,Andhra Pradesh,-96.33,0,Yearly Plan,75,54.40418756698367,0
5G,Jio,Tamil Nadu,-118.37,8,3 Months Plan,11,93.41408936114011,1
5G,Jio,Telangana,-83.84,11,Monthly Plan,94,29.338085964047263,1
5G,Jio,Karnataka,-103.22,11,Monthly Plan,30,65.2776961847931,0
5G,Jio,Punjab,-103.14,11,Monthly Plan,69,64.43859154244093,1
4G,Jio,Andhra Pradesh,-84.39,5,Yearly Plan,100,36.50883922330269,0
4G,Jio,Uttar Pradesh,-103.1,5,Monthly Plan,45,66.75771454164374,1
4G,Jio,Delhi,-93.06,9,3 Months Plan,69,48.21567604682664,0
4G,Jio,Karnataka,-87.09,5,Yearly Plan,22,38.673077678343375,0
4G,Jio,Karnataka,-100.34,0,3 Months Plan,80,60.28461365730099,0
4G,Jio,Kerala,-84.54,8,Yearly Plan,112,36.42817981487183,0
5G,Jio,Delhi,-80.34,9,Monthly Plan,120,23.91148562748154,0
4G,Jio,Bihar,-72.66,2,3 Months Plan,19,12.376136162871498,0
5G,Jio,Madhya Pradesh,-98.62,9,Monthly Plan,42,58.82755473457932,1
4G,Jio,Andhra Pradesh,-113.77,0,3 Months Plan,61,86.46204170222333,0
4G,Jio,Tamil Nadu,-77.45,7,Monthly Plan,41,21.17483681986476,0
4G,Jio,Delhi,-107.72,14,Yearly Plan,49,75.79425219050137,1
5G,Jio,Madhya Pradesh,-112.51,8,Yearly Plan,111,82.23456874344774,1
4G,Jio,Uttar Pradesh,-115.72,8,3 Months Plan,78,89.10978394232308,1
5G,Jio,Telangana,-80.35,5,Monthly Plan,36,21.650857826563147,0
5G,Jio,Rajasthan,-83.82,12,Yearly Plan,1,31.5887090689651,1
4G,Jio,Tamil Nadu,-90.0,5,3 Months Plan,51,43.52372444577026,0
5G,Jio,Rajasthan,-111.26,7,Yearly Plan,60,80.43659289986988,0
5G,Jio,Rajasthan,-100.47,9,Yearly Plan,68,62.53966891508198,1
5G,Jio,Punjab,-105.61,0,3 Months Plan,47,70.00536649068562,0
5G,Jio,Rajasthan,-106.1,3,Monthly Plan,9,71.83350137416812,0
4G,Jio,Kerala,-117.1,15,Yearly Plan,117,90.05543615771182,1
4G,Jio,Gujarat,-91.56,0,3 Months Plan,23,50.29952372952242,0
5G,Jio,Gujarat,-79.72,10,Yearly Plan,16,25.64757778802681,0
5G,Jio,Tamil Nadu,-98.2,3,Monthly Plan,84,57.132090840250086,0
5G,Jio,Karnataka,-112.12,15,3 Months Plan,50,80.14609854155387,1
4G,Jio,Madhya Pradesh,-96.09,10,Yearly Plan,106,56.307275592751,1
5G,Jio,Rajasthan,-109.74,7,Monthly Plan,112,76.64278427232492,1
4G,Jio,Telangana,-98.61,0,Monthly Plan,90,56.822804743868815,0
5G,Jio,Bihar,-78.53,4,Yearly Plan,77,23.07892419849864,0
5G,Jio,Punjab,-82.73,0,Yearly Plan,85,27.377139762956208,0
5G,Jio,Gujarat,-90.98,5,Monthly Plan,98,42.9407784962602,0
4G,Jio,Tamil Nadu,-98.8,9,3 Months Plan,99,59.76636085148578,1
4G,Jio,West Bengal,-105.6,4,3 Months Plan,23,70.43805162325674,0
4G,Jio,Andhra Pradesh,-93.25,3,3 Months Plan,6,49.63610659756488,0
5G,Jio,Bihar,-119.31,2,Yearly Plan,74,93.3730004206882,1
5G,Jio,Maharashtra,-113.56,14,3 Months Plan,33,83.64813920368867,1
4G,Jio,Andhra Pradesh,-93.32,11,3 Months Plan,44,49.6861308644844,0
4G,Jio,West Bengal,-103.98,15,Yearly Plan,68,69.29253043873655,1
5G,Jio,Andhra Pradesh,-108.28,9,Monthly Plan,10,73.25784481998258,1
5G,Jio,Kerala,-82.74,7,3 Months Plan,24,27.340598391178343,0
5G,Jio,Madhya Pradesh,-104.67,11,Yearly Plan,68,66.72276178100564,1
5G,Jio,Madhya Pradesh,-101.2,1,Monthly Plan,93,61.39600586549752,0
4G,Jio,Uttar Pradesh,-85.07,10,Yearly Plan,76,34.56260781642582,0
4G,Jio,Tamil Nadu,-76.59,9,3 Months Plan,79,19.10193322056918,0
4G,Jio,Maharashtra,-95.64,12,Yearly Plan,73,55.49386654430022,0
5G,Jio,Rajasthan,-107.46,3,3 Months Plan,65,71.862502882265,0
5G,Jio,Tamil Nadu,-84.29,2,Monthly Plan,103,31.53386678119781,0
5G,Jio,Gujarat,-93.74,13,Monthly Plan,109,47.16033663755282,0
4G,Jio,Maharashtra,-76.15,8,Yearly Plan,30,21.54488381012132,0
5G,Jio,Kerala,-72.26,8,Monthly Plan,44,9.241760315930051,0
5G,Jio,Rajasthan,-93.56,11,3 Months Plan,23,46.06853880425609,1
5G,Jio,West Bengal,-107.0,0,Monthly Plan,106,73.67507733784227,0
4G,Jio,Bihar,-73.85,7,3 Months Plan,52,16.779722397348248,0
4G,Jio,Madhya Pradesh,-96.43,0,Yearly Plan,114,56.00403464091362,0
5G,Jio,Tamil Nadu,-76.43,12,Monthly Plan,71,15.62117635922769,0
5G,Jio,Madhya Pradesh,-80.92,2,Monthly Plan,113,24.54358867746874,0
4G,Jio,Bihar,-82.27,10,Monthly Plan,67,30.865145450240927,0
5G,Jio,Bihar,-91.3,12,3 Months Plan,49,42.70545043328202,0
5G,Jio,Kerala,-74.4,0,Yearly Plan,66,15.466371752051089,0
4G,Jio,Andhra Pradesh,-113.58,5,Monthly Plan,18,85.76675680668619,1
5G,Jio,West Bengal,-78.05,11,3 Months Plan,30,18.844206770341348,0
4G,Jio,Madhya Pradesh,-117.2,6,Monthly Plan,44,90.43788562377902,1
4G,Jio,Karnataka,-114.41,8,3 Months Plan,33,89.43020016238147,1
5G,Jio,Madhya Pradesh,-119.81,15,3 Months Plan,82,96.02692793327216,1
4G,Jio,Karnataka,-101.54,8,Monthly Plan,12,63.23075078476759,1
5G,Jio,Kerala,-88.55,10,3 Months Plan,33,38.31315661973556,0
5G,Jio,Andhra Pradesh,-81.9,0,Monthly Plan,11,26.97935309124496,0
5G,Jio,Madhya Pradesh,-95.91,2,Monthly Plan,28,53.15700752457011,0
5G,Jio,Kerala,-93.91,4,Yearly Plan,87,48.698011272784456,0
4G,Jio,Telangana,-106.48,6,Monthly Plan,16,71.89736788483437,1
4G,Jio,West Bengal,-96.76,5,Monthly Plan,55,56.57106647396435,0
4G,Jio,Delhi,-77.49,0,3 Months Plan,10,21.34850594585657,0
5G,Jio,Rajasthan,-102.87,0,Yearly Plan,44,65.93356053249144,0
5G,Jio,Gujarat,-91.94,13,3 Months Plan,65,44.323851974020506,0
4G,Jio,Gujarat,-103.61,0,Monthly Plan,9,66.87223363342754,0
5G,Jio,Punjab,-79.62,11,3 Months Plan,119,22.847384373306458,1
4G,Jio,Punjab,-98.1,6,3 Months Plan,71,58.79887241139469,0
5G,Jio,Bihar,-95.4,1,3 Months Plan,98,51.67764496874031,0
5G,Jio,Tamil Nadu,-97.07,0,Monthly Plan,91,55.954796666097984,0
4G,Jio,Maharashtra,-81.23,0,Yearly Plan,61,29.031011708749027,0
4G,Jio,West Bengal,-108.36,0,Yearly Plan,120,76.34726472489196,0
4G,Jio,Andhra Pradesh,-107.19,7,3 Months Plan,43,72.27508230834184,1
5G,Jio,Delhi,-70.66,0,3 Months Plan,16,6.0733782663843785,0
5G,Jio,Tamil Nadu,-82.52,11,3 Months Plan,91,26.226064666026456,0
4G,Jio,Karnataka,-83.2,1,Yearly Plan,20,31.38813979283781,0
4G,Jio,Maharashtra,-118.56,1,3 Months Plan,2,93.83336286485338,1
4G,Jio,Kerala,-76.01,10,Monthly Plan,81,19.482883173681127,0
5G,Jio,Telangana,-92.98,2,Monthly Plan,109,45.072885669706494,0
5G,Jio,Andhra Pradesh,-95.37,6,Monthly Plan,42,48.84059320373378,1
4G,Jio,Bihar,-70.92,2,Yearly Plan,44,9.888283192671937,0
5G,Jio,Tamil Nadu,-70.67,9,3 Months Plan,27,7.428031893588903,0
4G,Jio,Punjab,-81.52,0,3 Months Plan,44,27.16609280021372,0
4G,Jio,Andhra Pradesh,-86.25,2,Yearly Plan,88,35.0077780957092,0
5G,Jio,Tamil Nadu,-79.74,11,3 Months Plan,108,21.51672262738146,0
5G,Jio,Andhra Pradesh,-104.52,11,3 Months Plan,111,70.3847887451447,0
4G,Jio,Bihar,-101.51,13,3 Months Plan,57,65.3789968359894,1
4G,Jio,Bihar,-94.44,11,Monthly Plan,91,53.52941449586845,1
5G,Jio,Punjab,-88.36,0,3 Months Plan,33,38.639402847197935,0
4G,Jio,Gujarat,-111.99,12,Yearly Plan,89,81.11604449801997,1
4G,Jio,Gujarat,-94.78,0,Monthly Plan,51,52.41486684015747,0
5G,Jio,Punjab,-75.41,2,3 Months Plan,92,16.173756670148943,0
5G,Jio,Tamil Nadu,-96.49,9,3 Months Plan,117,52.627750053680586,0
4G,Jio,Madhya Pradesh,-101.36,8,Monthly Plan,39,64.33642777553659,1
4G,Jio,Madhya Pradesh,-88.64,8,Monthly Plan,36,41.81294633760942,0
4G,Jio,Delhi,-84.79,4,Monthly Plan,76,36.58685963622028,0
5G,Jio,Punjab,-87.43,6,Monthly Plan,79,39.19256510869309,0
5G,Jio,Tamil Nadu,-86.67,2,Yearly Plan,66,33.53558019019018,0
5G,Jio,Tamil Nadu,-83.14,6,3 Months Plan,70,31.11852489307368,0
5G,Jio,Tamil Nadu,-97.92,1,3 Months Plan,14,56.47055447811991,0
5G,Jio,West Bengal,-73.59,0,Monthly Plan,8,9.99086069757324,0
5G,Jio,Maharashtra,-92.07,7,Yearly Plan,96,46.3314929661941,0
5G,Jio,West Bengal,-87.41,7,Yearly Plan,98,33.85445957482748,0
5G,Jio,Uttar Pradesh,-80.62,0,3 Months Plan,93,24.83078689499225,0
5G,Jio,Bihar,-85.89,6,3 Months Plan,57,33.07049646817091,0
4G,Jio,Punjab,-87.94,0,Monthly Plan,57,40.90506173361928,0
5G,Jio,Rajasthan,-108.19,0,Yearly Plan,30,77.54385196848588,0
4G,Jio,Punjab,-106.99,10,Monthly Plan,99,75.10206649723334,1
5G,Jio,Kerala,-70.45,13,3 Months Plan,40,4.272906618507487,0
5G,Jio,Maharashtra,-87.82,8,Yearly Plan,17,36.61549748826645,0
4G,Jio,Tamil Nadu,-118.19,7,Monthly Plan,27,92.58713778916562,1
4G,Jio,Telangana,-118.76,0,Monthly Plan,43,93.82166417255806,0
5G,Jio,Uttar Pradesh,-90.76,1,Yearly Plan,57,42.09950781126942,0
5G,Jio,Maharashtra,-77.58,11,Yearly Plan,81,20.418713994501232,0
4G,Jio,West Bengal,-80.29,2,3 Months Plan,29,30.387325712095283,0
5G,Jio,Telangana,-98.3,5,Yearly Plan,80,55.7613798824832,0
5G,Jio,West Bengal,-80.12,13,3 Months Plan,5,21.98576867741293,0
4G,Jio,Tamil Nadu,-96.68,4,3 Months Plan,5,55.84763808831679,1
5G,Jio,Gujarat,-103.82,10,3 Months Plan,72,66.83822977171282,1
5G,Jio,West Bengal,-119.7,3,Yearly Plan,61,97.57817372628156,1
4G,Jio,Madhya Pradesh,-113.57,12,3 Months Plan,40,87.54589313200063,1
5G,Jio,Kerala,-95.62,1,3 Months Plan,70,54.131770877088655,0
5G,Jio,Madhya Pradesh,-114.99,0,3 Months Plan,8,87.0900832653678,0
5G,Jio,Karnataka,-94.87,2,Yearly Plan,39,48.52147585394668,0
4G,Jio,Andhra Pradesh,-88.57,10,Yearly Plan,107,43.42719453307888,1
4G,Jio,Madhya Pradesh,-109.15,13,Monthly Plan,85,75.16583763646895,1
4G,Jio,Delhi,-102.56,11,Monthly Plan,4,66.51416634208576,1
5G,Jio,Madhya Pradesh,-81.66,1,3 Months Plan,84,26.89693915291307,0
5G,Jio,Kerala,-95.51,0,Yearly Plan,4,52.8313423604509,0
4G,Jio,Maharashtra,-71.32,4,3 Months Plan,5,10.07330729060962,0
4G,Jio,Andhra Pradesh,-104.1,0,3 Months Plan,113,66.26805180915024,0
5G,Jio,Rajasthan,-92.55,3,3 Months Plan,86,44.2962118059169,0
4G,Jio,Rajasthan,-105.92,2,Monthly Plan,72,73.20928709190608,0
5G,Jio,Karnataka,-107.65,0,Monthly Plan,38,75.74226653152071,1
4G,Jio,Kerala,-80.43,7,Yearly Plan,5,28.29161830240101,0
4G,Jio,Maharashtra,-71.3,0,Yearly Plan,115,11.153601253168038,0
4G,Jio,Tamil Nadu,-119.7,0,Yearly Plan,65,95.72548146423058,1
4G,Jio,West Bengal,-103.36,9,3 Months Plan,55,67.68603797843642,0
5G,Jio,West Bengal,-116.25,13,Yearly Plan,70,88.59617865392258,1
4G,Jio,Maharashtra,-95.28,1,Monthly Plan,58,51.9735188581096,0
4G,Jio,Bihar,-109.73,13,3 Months Plan,120,78.25378294836952,1
4G,Jio,Uttar Pradesh,-111.94,10,3 Months Plan,55,82.45316720488796,1
4G,Jio,Uttar Pradesh,-108.95,2,3 Months Plan,37,76.79922196131079,1
4G,Jio,Karnataka,-74.76,2,Monthly Plan,45,20.36265057694921,0
5G,Jio,Karnataka,-89.94,11,Yearly Plan,91,40.35220831673272,0
4G,Jio,Bihar,-83.76,1,Yearly Plan,8,33.66565699628808,0
4G,Jio,Telangana,-116.12,1,Monthly Plan,46,87.7903186490627,1
5G,Jio,Uttar Pradesh,-92.23,11,Yearly Plan,96,46.88101849355642,0
4G,Jio,Rajasthan,-108.59,5,3 Months Plan,21,77.9087931233564,1
4G,Jio,Rajasthan,-87.77,0,Yearly Plan,16,41.34572266799215,0
4G,Jio,Punjab,-103.8,8,Monthly Plan,112,68.00666901455116,1
5G,Jio,Uttar Pradesh,-102.06,4,Monthly Plan,94,63.35779935409656,0
5G,Jio,West Bengal,-71.68,12,Monthly Plan,102,7.313653357129668,1
5G,Jio,Delhi,-94.06,2,3 Months Plan,4,48.75018628626761,0
5G,Jio,Telangana,-74.41,3,Yearly Plan,45,12.982044125273362,0
5G,Jio,Tamil Nadu,-82.04,4,Yearly Plan,44,25.390600127417013,0
4G,Jio,Tamil Nadu,-106.27,0,Yearly Plan,75,73.95841924349801,0
5G,Jio,West Bengal,-115.52,7,3 Months Plan,46,86.24726740471272,1
5G,Jio,Rajasthan,-112.53,4,3 Months Plan,18,80.6706037745582,1
4G,Jio,West Bengal,-117.24,1,3 Months Plan,67,91.54037829287104,0
5G,Jio,Madhya Pradesh,-88.72,0,Yearly Plan,21,37.3585082884182,0
4G,Jio,Gujarat,-106.93,8,Yearly Plan,93,74.75706588408185,1
4G,Jio,Tamil Nadu,-70.37,11,Yearly Plan,25,8.984810110310008,0
4G,Jio,Delhi,-75.82,8,Monthly Plan,101,18.866972624708232,0
4G,Jio,Karnataka,-75.35,9,3 Months Plan,18,18.70324693296625,0
5G,Jio,Uttar Pradesh,-101.07,8,Yearly Plan,63,62.83722273866714,1
5G,Jio,Tamil Nadu,-79.45,9,Yearly Plan,61,21.68989506845488,0
5G,Jio,Andhra Pradesh,-96.23,13,3 Months Plan,89,53.10432932572431,0
4G,Jio,Punjab,-112.87,11,Yearly Plan,50,86.13778824606997,1
5G,Jio,Gujarat,-92.45,11,3 Months Plan,18,46.68135844153727,1
5G,Jio,Karnataka,-113.58,10,Monthly Plan,1,85.61515700133893,1
5G,Jio,Bihar,-94.4,0,Yearly Plan,16,48.65974717719751,0
4G,Jio,Bihar,-76.17,8,Monthly Plan,101,19.65321798388568,0
4G,Jio,West Bengal,-73.54,8,3 Months Plan,49,15.83890230190604,0
5G,Jio,Tamil Nadu,-114.45,0,3 Months Plan,41,86.97270457870297,0
5G,Jio,Kerala,-90.36,3,3 Months Plan,62,41.38554107480489,0
4G,Jio,West Bengal,-119.24,0,Yearly Plan,62,92.73287577175148,1
5G,Jio,Maharashtra,-87.51,7,3 Months Plan,75,37.04814151867552,1
4G,Jio,Karnataka,-73.81,0,Yearly Plan,15,16.833333534848208,0
4G,Jio,Bihar,-88.96,11,3 Months Plan,81,43.96987492912414,1
4G,Jio,Tamil Nadu,-71.85,0,Yearly Plan,33,13.18121737877592,0
5G,Jio,Maharashtra,-118.84,9,3 Months Plan,82,93.55608899931028,1
5G,Jio,Madhya Pradesh,-109.92,8,Yearly Plan,31,77.74610386853725,1
4G,Jio,Kerala,-109.35,14,Yearly Plan,39,79.26143388313253,1
5G,Jio,Bihar,-76.48,11,Monthly Plan,24,16.944046067212064,0
5G,Jio,Tamil Nadu,-84.94,0,3 Months Plan,12,34.663666016569564,0
4G,Jio,Gujarat,-116.07,6,Monthly Plan,75,87.60844219618107,1
5G,Jio,Karnataka,-71.35,11,3 Months Plan,107,7.686579151286561,0
5G,Jio,Andhra Pradesh,-109.72,11,Monthly Plan,112,75.36537680767982,1
5G,Jio,Uttar Pradesh,-104.31,11,Monthly Plan,34,68.31046037686005,1
5G,Jio,Punjab,-95.88,8,Yearly Plan,47,51.67560253994319,1
